Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00       7/7           caml_adjust_gc_speed [200]
-----------------------------------------------
                0.00    0.00       3/3           caml_c_call [1]
[109]    0.0    0.00    0.00       3         caml_greaterequal [109]
                0.00    0.00       3/306656698     compare_val [3]
-----------------------------------------------
                0.00    0.00       3/3           caml_c_call [1]
[110]    0.0    0.00    0.00       3         caml_lessequal [110]
                0.00    0.00       3/306656698     compare_val [3]
-----------------------------------------------
                0.00    0.00       1/18          caml_init_major_heap [81]
                0.00    0.00      17/18          caml_compact_heap [30]
[111]    0.0    0.00    0.00      18         caml_make_free_blocks [111]
                0.00    0.00      18/13776481     caml_fl_merge_block [39]
-----------------------------------------------
                0.00    0.00       1/1           camlOptim0__entry [4]
[112]    0.0    0.00    0.00       1         camlPrintf__kapr_1209 [112]
                0.00    0.00       1/273171      camlPrintf__ac_of_format_1184 [48]
-----------------------------------------------
                0.00    0.00       1/1           caml_c_call [1]
[113]    0.0    0.00    0.00       1         caml_sys_get_argv [113]
                0.00    0.00       1/12420       caml_alloc_small [88]
                0.00    0.00       1/1           caml_copy_string_array [120]
                0.00    0.00       1/12416       caml_copy_string [100]
-----------------------------------------------
                0.00    0.00       4/4           camlScanf__scan_chars_in_char_set_1596 [35]
[114]    0.0    0.00    0.00       4         camlHashtbl__add_1074 [114]
                0.00    0.00       4/1092684     caml_hash_univ_param [59]
                0.00    0.00       4/571172      caml_modify [83]
-----------------------------------------------
                0.00    0.00       1/1           caml_c_call [1]
[115]    0.0    0.00    0.00       1         caml_sys_get_config [115]
                0.00    0.00       1/12420       caml_alloc_small [88]
                0.00    0.00       1/12416       caml_copy_string [100]
-----------------------------------------------
                0.00    0.00       3/3           caml_c_call [1]
[116]    0.0    0.00    0.00       3         caml_ml_open_descriptor_out [116]
                0.00    0.00       3/7           caml_alloc_channel [107]
                0.00    0.00       3/3           caml_open_descriptor_out [213]
-----------------------------------------------
                0.00    0.00       1/1           camlOptim0__entry [4]
[117]    0.0    0.00    0.00       1         camlPrintf__mkprintf_1345 [117]
                0.00    0.00       1/1477567     caml_apply2 <cycle 1> [42]
                0.00    0.00       1/1           camlPrintf__fun_1680 [243]
                0.00    0.00       1/571167      camlPrintf__index_of_int_1037 [128]
                0.00    0.00       1/1           caml_curry4_1 [254]
-----------------------------------------------
                0.00    0.00       2/2           caml_c_call [1]
[118]    0.0    0.00    0.00       2         caml_ml_open_descriptor_in [118]
                0.00    0.00       2/7           caml_alloc_channel [107]
                0.00    0.00       2/5           caml_open_descriptor_in [205]
-----------------------------------------------
                0.00    0.00       1/1           caml_copy_string_array [120]
[119]    0.0    0.00    0.00       1         caml_alloc_array [119]
                0.00    0.00       1/571172      caml_modify [83]
                0.00    0.00       1/12416       caml_copy_string [100]
                0.00    0.00       1/1           caml_alloc [250]
-----------------------------------------------
                0.00    0.00       1/1           caml_sys_get_argv [113]
[120]    0.0    0.00    0.00       1         caml_copy_string_array [120]
                0.00    0.00       1/1           caml_alloc_array [119]
-----------------------------------------------
                0.00    0.00       2/2           caml_c_call [1]
[121]    0.0    0.00    0.00       2         caml_sys_open [121]
                0.00    0.00       2/612779467     caml_string_length [12]
                0.00    0.00       2/28          caml_stat_alloc [194]
                0.00    0.00       2/2           caml_convert_flag_list [220]
                0.00    0.00       2/464         caml_enter_blocking_section [179]
                0.00    0.00       2/464         caml_leave_blocking_section [181]
                0.00    0.00       2/2           caml_stat_free [222]
-----------------------------------------------
                0.00    0.00 1723549/1723549     camlScanf__loop_1607 [47]
[122]    0.0    0.00    0.00 1723549         camlScanf__next_1158 [122]
                0.00    0.00    1685/1685        camlPervasives__input_1224 [175]
-----------------------------------------------
                0.00    0.00   24826/1117508     camlList__iter_1074 [58]
                0.00    0.00  273170/1117508     camlOptim0__read_words_1030 [22]
                0.00    0.00  273170/1117508     camlScanf__scan_format_1685 [25]
                0.00    0.00  546342/1117508     camlPrintf__scan_fmt_1144 [50]
[123]    0.0    0.00    0.00 1117508         caml_apply3 [123]
                0.00    0.00  273170/273170      caml_curry5_2 [145]
                0.00    0.00  273170/273170      caml_curry5_3 [146]
-----------------------------------------------
                0.00    0.00 1105093/1105093     camlString__sub_1046 [67]
[124]    0.0    0.00    0.00 1105093         caml_blit_string [124]
-----------------------------------------------
                0.00    0.00       6/819516      camlScanf__entry [245]
                0.00    0.00  819510/819516      caml_apply2 <cycle 1> [42]
[125]    0.0    0.00    0.00  819516         caml_curry3 [125]
-----------------------------------------------
                0.00    0.00  819510/819510      camlScanf__scan_format_1685 [25]
[126]    0.0    0.00    0.00  819510         camlScanf__scan_fmt_1705 [126]
-----------------------------------------------
                0.00    0.00  273170/819510      caml_apply2 <cycle 1> [42]
                0.00    0.00  273170/819510      camlOptim0__read_words_1030 [22]
                0.00    0.00  273170/819510      camlScanf__stack_1697 [55]
[127]    0.0    0.00    0.00  819510         caml_curry3_2 [127]
-----------------------------------------------
                0.00    0.00       1/571167      camlPrintf__mkprintf_1345 [117]
                0.00    0.00   24826/571167      camlPrintf__scan_conv_1293 [94]
                0.00    0.00  546340/571167      camlScanf__read_char_set_1479 [80]
[128]    0.0    0.00    0.00  571167         camlPrintf__index_of_int_1037 [128]
-----------------------------------------------
                0.00    0.00   24826/571166      camlPrintf__scan_conv_1293 [94]
                0.00    0.00  546340/571166      camlOptim0__read_words_1030 [22]
[129]    0.0    0.00    0.00  571166         caml_curry2_1 [129]
-----------------------------------------------
                0.00    0.00  546342/546342      camlPrintf__scan_fmt_1144 [50]
[130]    0.0    0.00    0.00  546342         camlPrintf__add_conv_1191 [130]
                0.00    0.00  546342/546342      camlPrintf__incr_ac_1187 [131]
-----------------------------------------------
                0.00    0.00  546342/546342      camlPrintf__add_conv_1191 [130]
[131]    0.0    0.00    0.00  546342         camlPrintf__incr_ac_1187 [131]
-----------------------------------------------
                0.00    0.00  546342/546342      camlPrintf__scan_fmt_1144 [50]
[132]    0.0    0.00    0.00  546342         camlPrintf__scan_conv_1143 [132]
-----------------------------------------------
                0.00    0.00  546342/546342      camlPrintf__scan_fmt_1144 [50]
[133]    0.0    0.00    0.00  546342         camlPrintf__scan_flags_1142 [133]
-----------------------------------------------
                0.00    0.00  546340/546340      camlScanf__read_char_set_1479 [80]
[134]    0.0    0.00    0.00  546340         camlScanf__find_in_set_1483 [134]
-----------------------------------------------
                0.00    0.00  546340/546340      camlScanf__read_char_set_1479 [80]
[135]    0.0    0.00    0.00  546340         camlScanf__find_set_1484 [135]
-----------------------------------------------
                0.00    0.00  546340/546340      camlScanf__scan_chars_in_char_set_1596 [35]
[136]    0.0    0.00    0.00  546340         camlScanf__ignore_stoppers_1260 [136]
-----------------------------------------------
                0.00    0.00  546340/546340      camlScanf__scan_conversion_1708 [28]
[137]    0.0    0.00    0.00  546340         camlScanf__scan_fmt_stoppers_1709 [137]
-----------------------------------------------
                0.00    0.00       1/273173      camlPrintf__entry [241]
                0.00    0.00       2/273173      camlScanf__entry [245]
                0.00    0.00  273170/273173      camlScanf__stack_1697 [55]
[138]    0.0    0.00    0.00  273173         caml_curry2 [138]
-----------------------------------------------
                0.00    0.00  273170/273170      camlScanf__fun_1926 [64]
[139]    0.0    0.00    0.00  273170         camlList__assq_1174 [139]
-----------------------------------------------
                0.00    0.00  273170/273170      camlOptim0__read_words_1030 [22]
[140]    0.0    0.00    0.00  273170         camlScanf__fun_2864 [140]
-----------------------------------------------
                0.00    0.00  273170/273170      camlScanf__stack_1697 [55]
[141]    0.0    0.00    0.00  273170         camlScanf__fun_3425 [141]
-----------------------------------------------
                              273170             caml_apply2 <cycle 1> [42]
[142]    0.0    0.00    0.00  273170         camlScanf__kscanf_1788 <cycle 1> [142]
                0.00    0.00  273170/273170      caml_curry5_1 [144]
                              273170             caml_apply2 <cycle 1> [42]
-----------------------------------------------
                0.00    0.00  273170/273170      camlScanf__scan_format_1685 [25]
[143]    0.0    0.00    0.00  273170         camlScanf__scan_1702 [143]
-----------------------------------------------
                0.00    0.00  273170/273170      camlScanf__kscanf_1788 <cycle 1> [142]
[144]    0.0    0.00    0.00  273170         caml_curry5_1 [144]
-----------------------------------------------
                0.00    0.00  273170/273170      caml_apply3 [123]
[145]    0.0    0.00    0.00  273170         caml_curry5_2 [145]
-----------------------------------------------
                0.00    0.00  273170/273170      caml_apply3 [123]
[146]    0.0    0.00    0.00  273170         caml_curry5_3 [146]
-----------------------------------------------
                0.00    0.00  273170/273170      camlOptim0__read_words_1030 [22]
[147]    0.0    0.00    0.00  273170         caml_curry5_4 [147]
-----------------------------------------------
                0.00    0.00  273170/273170      caml_string_notequal [149]
[148]    0.0    0.00    0.00  273170         caml_string_equal [148]
-----------------------------------------------
                0.00    0.00  273170/273170      camlOptim0__fun_1064 [61]
[149]    0.0    0.00    0.00  273170         caml_string_notequal [149]
                0.00    0.00  273170/273170      caml_string_equal [148]
-----------------------------------------------
                0.00    0.00  273169/273169      camlList__rmap_f_1070 [57]
[150]    0.0    0.00    0.00  273169         camlString__lowercase_1098 [150]
-----------------------------------------------
                0.00    0.00   37239/37239       camlPrintf__doprn_1360 [85]
[151]    0.0    0.00    0.00   37239         camlPervasives__fun_1422 [151]
-----------------------------------------------
                0.00    0.00   37239/37239       caml_c_call [1]
[152]    0.0    0.00    0.00   37239         caml_ml_output_char [152]
                0.00    0.00       7/10          caml_flush_partial [199]
-----------------------------------------------
                0.00    0.00   24851/24851       caml_ml_output [161]
[153]    0.0    0.00    0.00   24851         caml_putblock [153]
                0.00    0.00      26/34          do_write [188]
-----------------------------------------------
                0.00    0.00   24826/24826       camlPrintf__scan_conv_1293 [94]
[154]    0.0    0.00    0.00   24826         camlPrintf__add_int_index_1040 [154]
-----------------------------------------------
                0.00    0.00   24826/24826       camlPrintf__scan_conv_1293 [94]
[155]    0.0    0.00    0.00   24826         camlPrintf__get_arg_1288 [155]
-----------------------------------------------
                0.00    0.00   24826/24826       camlList__iter_1074 [58]
[156]    0.0    0.00    0.00   24826         camlPrintf__got_spec_1297 [156]
-----------------------------------------------
                0.00    0.00   24826/24826       camlList__iter_1074 [58]
[157]    0.0    0.00    0.00   24826         camlPrintf__scan_flags_1292 [157]
-----------------------------------------------
                0.00    0.00   24826/24826       camlList__iter_1074 [58]
[158]    0.0    0.00    0.00   24826         camlPrintf__scan_format_1278 [158]
-----------------------------------------------
                0.00    0.00   24826/24826       camlList__iter_1074 [58]
[159]    0.0    0.00    0.00   24826         camlPrintf__scan_positional_1291 [159]
-----------------------------------------------
                0.00    0.00   24826/24826       camlList__iter_1074 [58]
[160]    0.0    0.00    0.00   24826         camlPrintf__scan_positional_spec_1252 [160]
-----------------------------------------------
                0.00    0.00   24826/24826       caml_c_call [1]
[161]    0.0    0.00    0.00   24826         caml_ml_output [161]
                0.00    0.00   24851/24851       caml_putblock [153]
-----------------------------------------------
                0.00    0.00       3/15165       caml_page_table_modify [20]
                0.00    0.00       6/15165       caml_init_gc [74]
                0.00    0.00       6/15165       caml_compact_heap [30]
                0.00    0.00       7/15165       realloc_gray_vals [196]
                0.00    0.00      27/15165       caml_shrink_heap [33]
                0.00    0.00      28/15165       caml_add_to_heap [37]
                0.00    0.00      93/15165       start_cycle [92]
                0.00    0.00     168/15165       caml_compact_heap_maybe [29]
                0.00    0.00     968/15165       mark_slice [24]
                0.00    0.00    1115/15165       sweep_slice [21]
                0.00    0.00    3186/15165       caml_empty_minor_heap [17]
                0.00    0.00    9558/15165       caml_major_collection_slice [16]
[162]    0.0    0.00    0.00   15165         caml_gc_message [162]
-----------------------------------------------
                0.00    0.00       2/12415       camlScanf__from_ic_1149 [215]
                0.00    0.00   12413/12415       camlPrintf__extract_format_1085 [96]
[163]    0.0    0.00    0.00   12415         camlBuffer__create_1039 [163]
-----------------------------------------------
                0.00    0.00       1/12414       camlOptim0__read_words_1030 [22]
                0.00    0.00   12413/12414       camlPrintf__extract_format_1085 [96]
[164]    0.0    0.00    0.00   12414         camlList__rev_append_1051 [164]
-----------------------------------------------
                0.00    0.00   12413/12413       camlList__iter_1074 [58]
[165]    0.0    0.00    0.00   12413         camlOptim0__fun_1074 [165]
-----------------------------------------------
                0.00    0.00   12413/12413       camlList__iter_1074 [58]
[166]    0.0    0.00    0.00   12413         camlPrintf__fun_1689 [166]
-----------------------------------------------
                0.00    0.00   12413/12413       camlList__iter_1074 [58]
[167]    0.0    0.00    0.00   12413         camlPrintf__pr_1354 [167]
-----------------------------------------------
                0.00    0.00   12413/12413       camlPrintf__extract_format_1085 [96]
[168]    0.0    0.00    0.00   12413         camlPrintf__skip_positional_spec_1090 [168]
-----------------------------------------------
                0.00    0.00   12413/12413       caml_apply2 <cycle 1> [42]
[169]    0.0    0.00    0.00   12413         caml_curry4_2 [169]
-----------------------------------------------
                0.00    0.00   12413/12413       camlList__iter_1074 [58]
[170]    0.0    0.00    0.00   12413         caml_curry4_3 [170]
-----------------------------------------------
                0.00    0.00   12413/12413       camlList__iter_1074 [58]
[171]    0.0    0.00    0.00   12413         caml_tuplify2 [171]
-----------------------------------------------
                0.00    0.00    3186/3186        caml_empty_minor_heap [17]
[172]    0.0    0.00    0.00    3186         caml_final_empty_young [172]
-----------------------------------------------
                0.00    0.00    3186/3186        caml_empty_minor_heap [17]
[173]    0.0    0.00    0.00    3186         clear_table [173]
-----------------------------------------------
                0.00    0.00     464/2513        caml_leave_blocking_section [181]
                0.00    0.00     464/2513        caml_enter_blocking_section [179]
                0.00    0.00    1585/2513        caml_garbage_collection [14]
[174]    0.0    0.00    0.00    2513         caml_process_pending_signals [174]
-----------------------------------------------
                0.00    0.00    1685/1685        camlScanf__next_1158 [122]
[175]    0.0    0.00    0.00    1685         camlPervasives__input_1224 [175]
-----------------------------------------------
                0.00    0.00    1685/1685        caml_c_call [1]
[176]    0.0    0.00    0.00    1685         caml_ml_input [176]
                0.00    0.00     422/422         caml_do_read [183]
-----------------------------------------------
                0.00    0.00    1593/1593        caml_minor_collection [13]
[177]    0.0    0.00    0.00    1593         caml_final_do_calls [177]
-----------------------------------------------
                0.00    0.00    1593/1593        caml_oldify_local_roots [52]
[178]    0.0    0.00    0.00    1593         caml_final_do_young_roots [178]
-----------------------------------------------
                0.00    0.00       1/464         caml_ml_close_channel [268]
                0.00    0.00       2/464         caml_sys_open [121]
                0.00    0.00       5/464         caml_open_descriptor_in [205]
                0.00    0.00      34/464         do_write [188]
                0.00    0.00     422/464         caml_do_read [183]
[179]    0.0    0.00    0.00     464         caml_enter_blocking_section [179]
                0.00    0.00     464/464         caml_enter_blocking_section_default [180]
                0.00    0.00     464/2513        caml_process_pending_signals [174]
-----------------------------------------------
                0.00    0.00     464/464         caml_enter_blocking_section [179]
[180]    0.0    0.00    0.00     464         caml_enter_blocking_section_default [180]
-----------------------------------------------
                0.00    0.00       1/464         caml_ml_close_channel [268]
                0.00    0.00       2/464         caml_sys_open [121]
                0.00    0.00       5/464         caml_open_descriptor_in [205]
                0.00    0.00      34/464         do_write [188]
                0.00    0.00     422/464         caml_do_read [183]
[181]    0.0    0.00    0.00     464         caml_leave_blocking_section [181]
                0.00    0.00     464/464         caml_leave_blocking_section_default [182]
                0.00    0.00     464/2513        caml_process_pending_signals [174]
-----------------------------------------------
                0.00    0.00     464/464         caml_leave_blocking_section [181]
[182]    0.0    0.00    0.00     464         caml_leave_blocking_section_default [182]
-----------------------------------------------
                0.00    0.00     422/422         caml_ml_input [176]
[183]    0.0    0.00    0.00     422         caml_do_read [183]
                0.00    0.00     422/464         caml_enter_blocking_section [179]
                0.00    0.00     422/464         caml_leave_blocking_section [181]
-----------------------------------------------
                0.00    0.00       2/134         camlScanf__make_char_bit_vect_1520 [217]
                0.00    0.00     132/134         camlScanf__loop_1525 [216]
[184]    0.0    0.00    0.00     134         camlPervasives__char_of_int_1120 [184]
-----------------------------------------------
                0.00    0.00      96/96          caml_do_roots [90]
[185]    0.0    0.00    0.00      96         caml_final_do_strong_roots [185]
-----------------------------------------------
                0.00    0.00       1/96          caml_init_major_heap [81]
                0.00    0.00       3/96          caml_fl_reset [210]
                0.00    0.00      92/96          mark_slice [24]
[186]    0.0    0.00    0.00      96         caml_fl_init_merge [186]
-----------------------------------------------
                0.00    0.00      92/92          mark_slice [24]
[187]    0.0    0.00    0.00      92         caml_final_update [187]
-----------------------------------------------
                0.00    0.00       8/34          caml_flush_partial [199]
                0.00    0.00      26/34          caml_putblock [153]
[188]    0.0    0.00    0.00      34         do_write [188]
                0.00    0.00      34/464         caml_enter_blocking_section [179]
                0.00    0.00      34/464         caml_leave_blocking_section [181]
-----------------------------------------------
                0.00    0.00       1/30          caml_set_minor_heap_size [82]
                0.00    0.00      29/30          caml_alloc_for_heap [190]
[189]    0.0    0.00    0.00      30         caml_aligned_malloc [189]
-----------------------------------------------
                0.00    0.00       1/29          caml_init_major_heap [81]
                0.00    0.00      28/29          caml_alloc_shr [23]
[190]    0.0    0.00    0.00      29         caml_alloc_for_heap [190]
                0.00    0.00      29/30          caml_aligned_malloc [189]
-----------------------------------------------
                0.00    0.00       1/29          caml_init_major_heap [81]
                0.00    0.00      28/29          caml_round_heap_chunk_size [193]
[191]    0.0    0.00    0.00      29         clip_heap_chunk_size [191]
-----------------------------------------------
                0.00    0.00      28/28          caml_alloc_shr [23]
[192]    0.0    0.00    0.00      28         caml_fl_add_blocks [192]
-----------------------------------------------
                0.00    0.00      28/28          caml_alloc_shr [23]
[193]    0.0    0.00    0.00      28         caml_round_heap_chunk_size [193]
                0.00    0.00      28/29          clip_heap_chunk_size [191]
-----------------------------------------------
                0.00    0.00       1/28          caml_init_frame_descriptors [265]
                0.00    0.00       1/28          caml_insert_global_root [267]
                0.00    0.00       1/28          caml_alloc_table [251]
                0.00    0.00       1/28          caml_register_named_value [272]
                0.00    0.00       2/28          caml_sys_open [121]
                0.00    0.00       3/28          caml_register_custom_operations [214]
                0.00    0.00       5/28          caml_open_descriptor_in [205]
                0.00    0.00      14/28          cons [198]
[194]    0.0    0.00    0.00      28         caml_stat_alloc [194]
-----------------------------------------------
                0.00    0.00      27/27          caml_shrink_heap [33]
[195]    0.0    0.00    0.00      27         caml_free_for_heap [195]
-----------------------------------------------
                0.00    0.00      19/19          mark_slice [24]
[196]    0.0    0.00    0.00      19         realloc_gray_vals [196]
                0.00    0.00       7/15165       caml_gc_message [162]
-----------------------------------------------
                0.00    0.00      14/14          caml_init_frame_descriptors [265]
[197]    0.0    0.00    0.00      14         caml_register_frametable [197]
                0.00    0.00      14/14          cons [198]
-----------------------------------------------
                0.00    0.00      14/14          caml_register_frametable [197]
[198]    0.0    0.00    0.00      14         cons [198]
                0.00    0.00      14/28          caml_stat_alloc [194]
-----------------------------------------------
                0.00    0.00       3/10          caml_flush [211]
                0.00    0.00       7/10          caml_ml_output_char [152]
[199]    0.0    0.00    0.00      10         caml_flush_partial [199]
                0.00    0.00       8/34          do_write [188]
-----------------------------------------------
                0.00    0.00       7/7           caml_alloc_custom [108]
[200]    0.0    0.00    0.00       7         caml_adjust_gc_speed [200]
-----------------------------------------------
                0.00    0.00       7/7           caml_alloc_custom [108]
[201]    0.0    0.00    0.00       7         caml_check_urgent_gc [201]
-----------------------------------------------
                0.00    0.00       6/6           caml_int64_float_of_bits [203]
[202]    0.0    0.00    0.00       6         caml_copy_double [202]
-----------------------------------------------
                0.00    0.00       6/6           caml_c_call [1]
[203]    0.0    0.00    0.00       6         caml_int64_float_of_bits [203]
                0.00    0.00       6/6           caml_copy_double [202]
-----------------------------------------------
                0.00    0.00       6/6           caml_compact_heap [30]
[204]    0.0    0.00    0.00       6         init_compact_allocate [204]
-----------------------------------------------
                0.00    0.00       2/5           caml_ml_open_descriptor_in [118]
                0.00    0.00       3/5           caml_open_descriptor_out [213]
[205]    0.0    0.00    0.00       5         caml_open_descriptor_in [205]
                0.00    0.00       5/28          caml_stat_alloc [194]
                0.00    0.00       5/464         caml_enter_blocking_section [179]
                0.00    0.00       5/464         caml_leave_blocking_section [181]
-----------------------------------------------
                0.00    0.00       1/3           camlScanf__entry [245]
                0.00    0.00       2/3           camlScanf__scan_chars_in_char_set_1596 [35]
[206]    0.0    0.00    0.00       3         camlHashtbl__create_1051 [206]
                0.00    0.00       3/3           camlPervasives__max_1025 [207]
                0.00    0.00       3/3           camlPervasives__min_1022 [208]
-----------------------------------------------
                0.00    0.00       3/3           camlHashtbl__create_1051 [206]
[207]    0.0    0.00    0.00       3         camlPervasives__max_1025 [207]
-----------------------------------------------
                0.00    0.00       3/3           camlHashtbl__create_1051 [206]
[208]    0.0    0.00    0.00       3         camlPervasives__min_1022 [208]
-----------------------------------------------
                0.00    0.00       3/3           caml_compact_heap [30]
[209]    0.0    0.00    0.00       3         caml_final_do_weak_roots [209]
-----------------------------------------------
                0.00    0.00       3/3           caml_compact_heap [30]
[210]    0.0    0.00    0.00       3         caml_fl_reset [210]
                0.00    0.00       3/96          caml_fl_init_merge [186]
-----------------------------------------------
                0.00    0.00       3/3           caml_ml_flush [212]
[211]    0.0    0.00    0.00       3         caml_flush [211]
                0.00    0.00       3/10          caml_flush_partial [199]
-----------------------------------------------
                0.00    0.00       3/3           caml_c_call [1]
[212]    0.0    0.00    0.00       3         caml_ml_flush [212]
                0.00    0.00       3/3           caml_flush [211]
-----------------------------------------------
                0.00    0.00       3/3           caml_ml_open_descriptor_out [116]
[213]    0.0    0.00    0.00       3         caml_open_descriptor_out [213]
                0.00    0.00       3/5           caml_open_descriptor_in [205]
-----------------------------------------------
                0.00    0.00       3/3           caml_init_custom_operations [264]
[214]    0.0    0.00    0.00       3         caml_register_custom_operations [214]
                0.00    0.00       3/28          caml_stat_alloc [194]
-----------------------------------------------
                0.00    0.00       1/2           camlScanf__fun_1926 [64]
                0.00    0.00       1/2           camlScanf__entry [245]
[215]    0.0    0.00    0.00       2         camlScanf__from_ic_1149 [215]
                0.00    0.00       2/12415       camlBuffer__create_1039 [163]
-----------------------------------------------
                0.00    0.00       2/2           camlScanf__make_char_bit_vect_1520 [217]
[216]    0.0    0.00    0.00       2         camlScanf__loop_1525 [216]
                0.00    0.00     132/134         camlPervasives__char_of_int_1120 [184]
-----------------------------------------------
                0.00    0.00       2/2           camlScanf__make_pred_1534 [63]
[217]    0.0    0.00    0.00       2         camlScanf__make_char_bit_vect_1520 [217]
                0.00    0.00       2/134         camlPervasives__char_of_int_1120 [184]
                0.00    0.00       2/2           camlString__make_1038 [219]
                0.00    0.00       2/2           camlScanf__loop_1525 [216]
-----------------------------------------------
                0.00    0.00       2/2           camlScanf__scan_chars_in_char_set_1596 [35]
[218]    0.0    0.00    0.00       2         camlScanf__make_setp_1541 [218]
-----------------------------------------------
                0.00    0.00       2/2           camlScanf__make_char_bit_vect_1520 [217]
[219]    0.0    0.00    0.00       2         camlString__make_1038 [219]
                0.00    0.00       2/2           caml_fill_string [221]
-----------------------------------------------
                0.00    0.00       2/2           caml_sys_open [121]
[220]    0.0    0.00    0.00       2         caml_convert_flag_list [220]
-----------------------------------------------
                0.00    0.00       2/2           camlString__make_1038 [219]
[221]    0.0    0.00    0.00       2         caml_fill_string [221]
-----------------------------------------------
                0.00    0.00       2/2           caml_sys_open [121]
[222]    0.0    0.00    0.00       2         caml_stat_free [222]
-----------------------------------------------
                0.00    0.00       2/2           caml_init_gc [74]
[223]    0.0    0.00    0.00       2         norm_heapincr [223]
-----------------------------------------------
                0.00    0.00       2/2           caml_set_minor_heap_size [82]
[224]    0.0    0.00    0.00       2         reset_table [224]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [5]
[225]    0.0    0.00    0.00       1         camlArray__entry [225]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [5]
[226]    0.0    0.00    0.00       1         camlBuffer__entry [226]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [5]
[227]    0.0    0.00    0.00       1         camlChar__entry [227]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [5]
[228]    0.0    0.00    0.00       1         camlHashtbl__entry [228]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [5]
[229]    0.0    0.00    0.00       1         camlList__entry [229]
-----------------------------------------------
                0.00    0.00       1/1           camlOptim0__entry [4]
[230]    0.0    0.00    0.00       1         camlList__rev_map_1067 [230]
-----------------------------------------------
                0.00    0.00       1/1           camlOptim0__read_words_1030 [22]
[231]    0.0    0.00    0.00       1         camlList__tl_1039 [231]
-----------------------------------------------
                0.00    0.00       1/1           camlOptim0__entry [4]
[232]    0.0    0.00    0.00       1         camlOptim0__iterate_1042 [232]
-----------------------------------------------
                0.00    0.00       1/1           camlOptim0__entry [4]
[233]    0.0    0.00    0.00       1         camlPervasives__close_out_1209 [233]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [5]
[234]    0.0    0.00    0.00       1         camlPervasives__entry [234]
-----------------------------------------------
                0.00    0.00       1/1           camlStd_exit__entry [247]
[235]    0.0    0.00    0.00       1         camlPervasives__flush_all_1185 [235]
-----------------------------------------------
                0.00    0.00       1/1           camlStd_exit__entry [247]
[236]    0.0    0.00    0.00       1         camlPervasives__iter_1186 [236]
-----------------------------------------------
                0.00    0.00       1/1           camlOptim0__read_words_1030 [22]
[237]    0.0    0.00    0.00       1         camlPervasives__open_in_1218 [237]
-----------------------------------------------
                0.00    0.00       1/1           camlOptim0__read_words_1030 [22]
[238]    0.0    0.00    0.00       1         camlPervasives__open_in_gen_1214 [238]
-----------------------------------------------
                0.00    0.00       1/1           camlOptim0__entry [4]
[239]    0.0    0.00    0.00       1         camlPervasives__open_out_1179 [239]
-----------------------------------------------
                0.00    0.00       1/1           camlOptim0__entry [4]
[240]    0.0    0.00    0.00       1         camlPervasives__open_out_gen_1175 [240]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [5]
[241]    0.0    0.00    0.00       1         camlPrintf__entry [241]
                0.00    0.00       1/273173      caml_curry2 [138]
-----------------------------------------------
                0.00    0.00       1/1           camlOptim0__entry [4]
[242]    0.0    0.00    0.00       1         camlPrintf__fprintf_1391 [242]
-----------------------------------------------
                0.00    0.00       1/1           camlPrintf__mkprintf_1345 [117]
[243]    0.0    0.00    0.00       1         camlPrintf__fun_1680 [243]
-----------------------------------------------
                0.00    0.00       1/1           camlOptim0__entry [4]
[244]    0.0    0.00    0.00       1         camlPrintf__kfprintf_1386 [244]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [5]
[245]    0.0    0.00    0.00       1         camlScanf__entry [245]
                0.00    0.00       6/819516      caml_curry3 [125]
                0.00    0.00       2/273173      caml_curry2 [138]
                0.00    0.00       1/2           camlScanf__from_ic_1149 [215]
                0.00    0.00       1/3           camlHashtbl__create_1051 [206]
-----------------------------------------------
                0.00    0.00       1/1           camlScanf__loop_1607 [47]
[246]    0.0    0.00    0.00       1         camlScanf__scan_raise_at_end_1147 [246]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [5]
[247]    0.0    0.00    0.00       1         camlStd_exit__entry [247]
                0.00    0.00       1/1           camlPervasives__iter_1186 [236]
                0.00    0.00       1/1           camlPervasives__flush_all_1185 [235]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [5]
[248]    0.0    0.00    0.00       1         camlString__entry [248]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [5]
[249]    0.0    0.00    0.00       1         camlSys__entry [249]
-----------------------------------------------
                0.00    0.00       1/1           caml_alloc_array [119]
[250]    0.0    0.00    0.00       1         caml_alloc [250]
-----------------------------------------------
                0.00    0.00       1/1           caml_realloc_ref_table [270]
[251]    0.0    0.00    0.00       1         caml_alloc_table [251]
                0.00    0.00       1/28          caml_stat_alloc [194]
-----------------------------------------------
                0.00    0.00       1/1           camlOptim0__entry [4]
[252]    0.0    0.00    0.00       1         caml_apply6 [252]
