Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/12417       caml_copy_string [88]
-----------------------------------------------
                0.00    0.00       2/7           caml_ml_open_descriptor_in [112]
                0.00    0.00       2/7           caml_ml_out_channels_list [101]
                0.00    0.00       3/7           caml_ml_open_descriptor_out [111]
[103]    0.0    0.00    0.00       7         caml_alloc_channel [103]
                0.00    0.00       7/7           caml_alloc_custom [104]
-----------------------------------------------
                0.00    0.00       7/7           caml_alloc_channel [103]
[104]    0.0    0.00    0.00       7         caml_alloc_custom [104]
                0.00    0.00       7/2853926     caml_alloc_shr [28]
                0.00    0.00       7/7           caml_check_urgent_gc [205]
                0.00    0.00       7/7           caml_adjust_gc_speed [204]
-----------------------------------------------
                0.00    0.00       1/1           camlOptim2__entry [1]
[105]    0.0    0.00    0.00       1         camlPrintf__kapr_1209 [105]
                0.00    0.00       1/273171      camlPrintf__ac_of_format_1184 [36]
-----------------------------------------------
                0.00    0.00       4/4           camlScanf__scan_chars_in_char_set_1596 [21]
[106]    0.0    0.00    0.00       4         camlHashtbl__add_1074 [106]
                0.00    0.00       4/1092684     caml_hash_univ_param [44]
                0.00    0.00       4/571174      caml_modify [78]
-----------------------------------------------
                0.00    0.00       1/1           caml_c_call [25]
[107]    0.0    0.00    0.00       1         caml_sys_get_config [107]
                0.00    0.00       1/12421       caml_alloc_small [84]
                0.00    0.00       1/12417       caml_copy_string [88]
-----------------------------------------------
                0.00    0.00       3/3           caml_c_call [25]
[108]    0.0    0.00    0.00       3         caml_greaterequal [108]
                0.00    0.00       3/1092682     compare_val [34]
-----------------------------------------------
                0.00    0.00       3/3           caml_c_call [25]
[109]    0.0    0.00    0.00       3         caml_lessequal [109]
                0.00    0.00       3/1092682     compare_val [34]
-----------------------------------------------
                0.00    0.00       1/16          caml_init_major_heap [119]
                0.00    0.00      15/16          caml_compact_heap [31]
[110]    0.0    0.00    0.00      16         caml_make_free_blocks [110]
                0.00    0.00      16/1912979     caml_fl_merge_block [62]
-----------------------------------------------
                0.00    0.00       3/3           caml_c_call [25]
[111]    0.0    0.00    0.00       3         caml_ml_open_descriptor_out [111]
                0.00    0.00       3/7           caml_alloc_channel [103]
                0.00    0.00       3/3           caml_open_descriptor_out [215]
-----------------------------------------------
                0.00    0.00       2/2           caml_c_call [25]
[112]    0.0    0.00    0.00       2         caml_ml_open_descriptor_in [112]
                0.00    0.00       2/7           caml_alloc_channel [103]
                0.00    0.00       2/5           caml_open_descriptor_in [209]
-----------------------------------------------
                0.00    0.00       1/1           caml_copy_string_array [114]
[113]    0.0    0.00    0.00       1         caml_alloc_array [113]
                0.00    0.00       1/12417       caml_copy_string [88]
                0.00    0.00       1/571174      caml_modify [78]
                0.00    0.00       1/1           caml_alloc [254]
-----------------------------------------------
                0.00    0.00       1/1           caml_sys_get_argv [102]
[114]    0.0    0.00    0.00       1         caml_copy_string_array [114]
                0.00    0.00       1/1           caml_alloc_array [113]
-----------------------------------------------
                0.00    0.00       2/2           caml_c_call [25]
[115]    0.0    0.00    0.00       2         caml_sys_open [115]
                0.00    0.00       2/10813110     caml_string_length [26]
                0.00    0.00       2/28          caml_stat_alloc [194]
                0.00    0.00       2/2           caml_convert_flag_list [222]
                0.00    0.00       2/464         caml_enter_blocking_section [178]
                0.00    0.00       2/464         caml_leave_blocking_section [180]
                0.00    0.00       2/2           caml_stat_free [224]
-----------------------------------------------
                0.00    0.00       1/1           camlOptim2__entry [1]
[116]    0.0    0.00    0.00       1         camlPrintf__mkprintf_1345 [116]
                0.00    0.00       1/6058413     caml_apply2 <cycle 1> [29]
                0.00    0.00       1/1           camlPrintf__fun_1680 [247]
                0.00    0.00       1/571169      camlPrintf__index_of_int_1037 [127]
                0.00    0.00       1/1           caml_curry4_1 [258]
-----------------------------------------------
                0.00    0.00  273170/273170      camlOptim2__read_words_1030 [10]
[117]    0.0    0.00    0.00  273170         camlScanf__fun_1926 [117]
                0.00    0.00       1/571174      caml_modify [78]
                0.00    0.00  273170/273170      camlList__assq_1174 [140]
                0.00    0.00       1/2           camlScanf__from_ic_1149 [217]
-----------------------------------------------
                0.00    0.00       1/1           caml_main [59]
[118]    0.0    0.00    0.00       1         caml_init_gc [118]
                0.00    0.00       1/1           caml_init_major_heap [119]
                0.00    0.00       6/3352        caml_gc_message [172]
                0.00    0.00       2/2           norm_heapincr [225]
                0.00    0.00       1/1           caml_page_table_initialize [275]
                0.00    0.00       1/1           caml_set_minor_heap_size [279]
                0.00    0.00       1/1           norm_minsize [283]
                0.00    0.00       1/1           norm_pfree [284]
                0.00    0.00       1/1           norm_pmax [285]
-----------------------------------------------
                0.00    0.00       1/1           caml_init_gc [118]
[119]    0.0    0.00    0.00       1         caml_init_major_heap [119]
                0.00    0.00       1/16          caml_make_free_blocks [110]
                0.00    0.00       1/31          clip_heap_chunk_size [190]
                0.00    0.00       1/31          caml_alloc_for_heap [189]
                0.00    0.00       1/46          caml_page_table_add [186]
                0.00    0.00       1/21          caml_fl_init_merge [195]
-----------------------------------------------
                0.00    0.00 2269885/2269885     camlScanf__loop_1607 [49]
[120]    0.0    0.00    0.00 2269885         camlScanf__fun_2530 [120]
-----------------------------------------------
                0.00    0.00   12414/1748375     camlPrintf__fill_format_1096 [164]
                0.00    0.00   12414/1748375     camlPrintf__extract_format_1085 [81]
                0.00    0.00 1723547/1748375     camlScanf__loop_1607 [49]
[121]    0.0    0.00    0.00 1748375         camlBuffer__add_char_1072 [121]
-----------------------------------------------
                0.00    0.00 1215523/1215523     camlString__map_1090 [69]
[122]    0.0    0.00    0.00 1215523         camlChar__lowercase_1043 [122]
-----------------------------------------------
                0.00    0.00   24828/1117510     camlList__iter_1074 [56]
                0.00    0.00  273170/1117510     camlOptim2__read_words_1030 [10]
                0.00    0.00  273170/1117510     camlScanf__scan_format_1685 [11]
                0.00    0.00  546342/1117510     camlPrintf__scan_fmt_1144 [38]
[123]    0.0    0.00    0.00 1117510         caml_apply3 [123]
                0.00    0.00  273170/273170      caml_curry5_2 [145]
                0.00    0.00  273170/273170      caml_curry5_3 [146]
-----------------------------------------------
                0.00    0.00 1105094/1105094     camlString__sub_1046 [46]
[124]    0.0    0.00    0.00 1105094         caml_blit_string [124]
-----------------------------------------------
                0.00    0.00       6/819516      camlScanf__entry [249]
                0.00    0.00  819510/819516      caml_apply2 <cycle 1> [29]
[125]    0.0    0.00    0.00  819516         caml_curry3 [125]
-----------------------------------------------
                0.00    0.00  273170/819510      caml_apply2 <cycle 1> [29]
                0.00    0.00  273170/819510      camlOptim2__read_words_1030 [10]
                0.00    0.00  273170/819510      camlScanf__stack_1697 [138]
[126]    0.0    0.00    0.00  819510         caml_curry3_2 [126]
-----------------------------------------------
                0.00    0.00       1/571169      camlPrintf__mkprintf_1345 [116]
                0.00    0.00   24828/571169      camlPrintf__scan_conv_1293 [58]
                0.00    0.00  546340/571169      camlScanf__read_char_set_1479 [43]
[127]    0.0    0.00    0.00  571169         camlPrintf__index_of_int_1037 [127]
-----------------------------------------------
                0.00    0.00   24828/571168      camlPrintf__scan_conv_1293 [58]
                0.00    0.00  546340/571168      camlOptim2__read_words_1030 [10]
[128]    0.0    0.00    0.00  571168         caml_curry2_1 [128]
-----------------------------------------------
                0.00    0.00  546342/546342      camlPrintf__scan_fmt_1144 [38]
[129]    0.0    0.00    0.00  546342         camlPrintf__add_conv_1191 [129]
                0.00    0.00  546342/546342      camlPrintf__incr_ac_1187 [130]
-----------------------------------------------
                0.00    0.00  546342/546342      camlPrintf__add_conv_1191 [129]
[130]    0.0    0.00    0.00  546342         camlPrintf__incr_ac_1187 [130]
-----------------------------------------------
                0.00    0.00  546342/546342      camlPrintf__scan_fmt_1144 [38]
[131]    0.0    0.00    0.00  546342         camlPrintf__scan_flags_1142 [131]
-----------------------------------------------
                0.00    0.00  273170/546340      camlOptim2__read_words_1030 [10]
                0.00    0.00  273170/546340      camlScanf__stack_1697 [138]
[132]    0.0    0.00    0.00  546340         camlScanf__delay_1694 [132]
-----------------------------------------------
                0.00    0.00  546340/546340      camlScanf__read_char_set_1479 [43]
[133]    0.0    0.00    0.00  546340         camlScanf__find_in_set_1483 [133]
-----------------------------------------------
                0.00    0.00  546340/546340      camlScanf__read_char_set_1479 [43]
[134]    0.0    0.00    0.00  546340         camlScanf__find_set_1484 [134]
-----------------------------------------------
                0.00    0.00  546340/546340      camlScanf__scan_chars_in_char_set_1596 [21]
[135]    0.0    0.00    0.00  546340         camlScanf__ignore_stoppers_1260 [135]
-----------------------------------------------
                0.00    0.00  546340/546340      camlScanf__scan_conversion_1708 [12]
[136]    0.0    0.00    0.00  546340         camlScanf__scan_fmt_stoppers_1709 [136]
-----------------------------------------------
                0.00    0.00  546340/546340      camlScanf__scan_format_1685 [11]
[137]    0.0    0.00    0.00  546340         camlScanf__scan_skip_1706 [137]
-----------------------------------------------
                0.00    0.00  546340/546340      caml_apply2 <cycle 1> [29]
[138]    0.0    0.00    0.00  546340         camlScanf__stack_1697 [138]
                0.00    0.00  273170/273173      caml_curry2 [139]
                0.00    0.00  273170/546340      camlScanf__delay_1694 [132]
                0.00    0.00  273170/819510      caml_curry3_2 [126]
                0.00    0.00  273170/273170      camlScanf__fun_3425 [142]
-----------------------------------------------
                0.00    0.00       1/273173      camlPrintf__entry [245]
                0.00    0.00       2/273173      camlScanf__entry [249]
                0.00    0.00  273170/273173      camlScanf__stack_1697 [138]
[139]    0.0    0.00    0.00  273173         caml_curry2 [139]
-----------------------------------------------
                0.00    0.00  273170/273170      camlScanf__fun_1926 [117]
[140]    0.0    0.00    0.00  273170         camlList__assq_1174 [140]
-----------------------------------------------
                0.00    0.00  273170/273170      camlOptim2__read_words_1030 [10]
[141]    0.0    0.00    0.00  273170         camlScanf__fun_2864 [141]
-----------------------------------------------
                0.00    0.00  273170/273170      camlScanf__stack_1697 [138]
[142]    0.0    0.00    0.00  273170         camlScanf__fun_3425 [142]
-----------------------------------------------
                0.00    0.00  273170/273170      caml_apply2 <cycle 1> [29]
[143]    0.0    0.00    0.00  273170         caml_curry5 [143]
-----------------------------------------------
                0.00    0.00  273170/273170      camlScanf__kscanf_1788 <cycle 1> [67]
[144]    0.0    0.00    0.00  273170         caml_curry5_1 [144]
-----------------------------------------------
                0.00    0.00  273170/273170      caml_apply3 [123]
[145]    0.0    0.00    0.00  273170         caml_curry5_2 [145]
-----------------------------------------------
                0.00    0.00  273170/273170      caml_apply3 [123]
[146]    0.0    0.00    0.00  273170         caml_curry5_3 [146]
-----------------------------------------------
                0.00    0.00  273170/273170      camlOptim2__read_words_1030 [10]
[147]    0.0    0.00    0.00  273170         caml_curry5_4 [147]
-----------------------------------------------
                0.00    0.00  273169/273169      camlList__rmap_f_1070 [71]
[148]    0.0    0.00    0.00  273169         camlString__lowercase_1098 [148]
-----------------------------------------------
                0.00    0.00   43690/131071      camlList__rev_sort_1272 <cycle 2> [17]
                0.00    0.00   87381/131071      camlList__sort_1271 <cycle 2> [18]
[149]    0.0    0.00    0.00  131071         camlList__chop_1243 [149]
-----------------------------------------------
                0.00    0.00   37242/37242       camlPrintf__doprn_1360 [86]
[150]    0.0    0.00    0.00   37242         camlPervasives__fun_1422 [150]
-----------------------------------------------
                0.00    0.00   37242/37242       caml_c_call [25]
[151]    0.0    0.00    0.00   37242         caml_ml_output_char [151]
                0.00    0.00       3/6           caml_flush_partial [207]
-----------------------------------------------
                0.00    0.00   24846/24846       caml_ml_output [161]
[152]    0.0    0.00    0.00   24846         caml_putblock [152]
                0.00    0.00      30/34          do_write [187]
-----------------------------------------------
                0.00    0.00   24828/24828       camlPrintf__cont_s_1361 [89]
[153]    0.0    0.00    0.00   24828         camlPervasives__output_string_1191 [153]
-----------------------------------------------
                0.00    0.00   24828/24828       camlPrintf__scan_conv_1293 [58]
[154]    0.0    0.00    0.00   24828         camlPrintf__add_int_index_1040 [154]
-----------------------------------------------
                0.00    0.00   24828/24828       camlPrintf__scan_conv_1293 [58]
[155]    0.0    0.00    0.00   24828         camlPrintf__get_arg_1288 [155]
-----------------------------------------------
                0.00    0.00   24828/24828       camlList__iter_1074 [56]
[156]    0.0    0.00    0.00   24828         camlPrintf__got_spec_1297 [156]
-----------------------------------------------
                0.00    0.00   24828/24828       camlList__iter_1074 [56]
[157]    0.0    0.00    0.00   24828         camlPrintf__scan_flags_1292 [157]
-----------------------------------------------
                0.00    0.00   24828/24828       camlList__iter_1074 [56]
[158]    0.0    0.00    0.00   24828         camlPrintf__scan_format_1278 [158]
-----------------------------------------------
                0.00    0.00   24828/24828       camlList__iter_1074 [56]
[159]    0.0    0.00    0.00   24828         camlPrintf__scan_positional_1291 [159]
-----------------------------------------------
                0.00    0.00   24828/24828       camlList__iter_1074 [56]
[160]    0.0    0.00    0.00   24828         camlPrintf__scan_positional_spec_1252 [160]
-----------------------------------------------
                0.00    0.00   24828/24828       caml_c_call [25]
[161]    0.0    0.00    0.00   24828         caml_ml_output [161]
                0.00    0.00   24846/24846       caml_putblock [152]
-----------------------------------------------
                0.00    0.00       2/12416       camlScanf__from_ic_1149 [217]
                0.00    0.00   12414/12416       camlPrintf__extract_format_1085 [81]
[162]    0.0    0.00    0.00   12416         camlBuffer__create_1039 [162]
-----------------------------------------------
                0.00    0.00   12414/12414       camlList__iter_1074 [56]
[163]    0.0    0.00    0.00   12414         camlOptim2__fun_1073 [163]
-----------------------------------------------
                0.00    0.00   12414/12414       camlPrintf__extract_format_1085 [81]
[164]    0.0    0.00    0.00   12414         camlPrintf__fill_format_1096 [164]
                0.00    0.00   12414/1748375     camlBuffer__add_char_1072 [121]
-----------------------------------------------
                0.00    0.00   12414/12414       camlList__iter_1074 [56]
[165]    0.0    0.00    0.00   12414         camlPrintf__fun_1689 [165]
-----------------------------------------------
                0.00    0.00   12414/12414       camlList__iter_1074 [56]
[166]    0.0    0.00    0.00   12414         camlPrintf__pr_1354 [166]
-----------------------------------------------
                0.00    0.00   12414/12414       camlPrintf__extract_format_1085 [81]
[167]    0.0    0.00    0.00   12414         camlPrintf__skip_positional_spec_1090 [167]
-----------------------------------------------
                0.00    0.00   12414/12414       caml_apply2 <cycle 1> [29]
[168]    0.0    0.00    0.00   12414         caml_curry4_2 [168]
-----------------------------------------------
                0.00    0.00   12414/12414       camlList__iter_1074 [56]
[169]    0.0    0.00    0.00   12414         caml_curry4_3 [169]
-----------------------------------------------
                0.00    0.00   12414/12414       camlList__iter_1074 [56]
[170]    0.0    0.00    0.00   12414         caml_tuplify2 [170]
-----------------------------------------------
                0.00    0.00    1984/10201       caml_page_table_remove [202]
                0.00    0.00    8217/10201       caml_page_table_add [186]
[171]    0.0    0.00    0.00   10201         caml_page_table_modify [171]
                0.00    0.00       4/3352        caml_gc_message [172]
-----------------------------------------------
                0.00    0.00       2/3352        caml_compact_heap [31]
                0.00    0.00       4/3352        caml_page_table_modify [171]
                0.00    0.00       6/3352        caml_init_gc [118]
                0.00    0.00       7/3352        realloc_gray_vals [198]
                0.00    0.00       8/3352        caml_shrink_heap [203]
                0.00    0.00      19/3352        start_cycle [95]
                0.00    0.00      24/3352        caml_compact_heap_maybe [30]
                0.00    0.00      30/3352        caml_add_to_heap [191]
                0.00    0.00     182/3352        sweep_slice [22]
                0.00    0.00     326/3352        mark_slice [13]
                0.00    0.00     686/3352        caml_empty_minor_heap [15]
                0.00    0.00    2058/3352        caml_major_collection_slice [7]
[172]    0.0    0.00    0.00    3352         caml_gc_message [172]
-----------------------------------------------
                0.00    0.00    1685/1685        camlScanf__next_1158 [63]
[173]    0.0    0.00    0.00    1685         camlPervasives__input_1224 [173]
-----------------------------------------------
                0.00    0.00    1685/1685        caml_c_call [25]
[174]    0.0    0.00    0.00    1685         caml_ml_input [174]
                0.00    0.00     422/422         caml_do_read [182]
-----------------------------------------------
                0.00    0.00     335/1263        caml_garbage_collection [5]
                0.00    0.00     464/1263        caml_leave_blocking_section [180]
                0.00    0.00     464/1263        caml_enter_blocking_section [178]
[175]    0.0    0.00    0.00    1263         caml_process_pending_signals [175]
-----------------------------------------------
                0.00    0.00     686/686         caml_empty_minor_heap [15]
[176]    0.0    0.00    0.00     686         caml_final_empty_young [176]
-----------------------------------------------
                0.00    0.00     686/686         caml_empty_minor_heap [15]
[177]    0.0    0.00    0.00     686         clear_table [177]
-----------------------------------------------
                0.00    0.00       1/464         caml_ml_close_channel [274]
                0.00    0.00       2/464         caml_sys_open [115]
                0.00    0.00       5/464         caml_open_descriptor_in [209]
                0.00    0.00      34/464         do_write [187]
                0.00    0.00     422/464         caml_do_read [182]
[178]    0.0    0.00    0.00     464         caml_enter_blocking_section [178]
                0.00    0.00     464/464         caml_enter_blocking_section_default [179]
                0.00    0.00     464/1263        caml_process_pending_signals [175]
-----------------------------------------------
                0.00    0.00     464/464         caml_enter_blocking_section [178]
[179]    0.0    0.00    0.00     464         caml_enter_blocking_section_default [179]
-----------------------------------------------
                0.00    0.00       1/464         caml_ml_close_channel [274]
                0.00    0.00       2/464         caml_sys_open [115]
                0.00    0.00       5/464         caml_open_descriptor_in [209]
                0.00    0.00      34/464         do_write [187]
                0.00    0.00     422/464         caml_do_read [182]
[180]    0.0    0.00    0.00     464         caml_leave_blocking_section [180]
                0.00    0.00     464/464         caml_leave_blocking_section_default [181]
                0.00    0.00     464/1263        caml_process_pending_signals [175]
-----------------------------------------------
                0.00    0.00     464/464         caml_leave_blocking_section [180]
[181]    0.0    0.00    0.00     464         caml_leave_blocking_section_default [181]
-----------------------------------------------
                0.00    0.00     422/422         caml_ml_input [174]
[182]    0.0    0.00    0.00     422         caml_do_read [182]
                0.00    0.00     422/464         caml_enter_blocking_section [178]
                0.00    0.00     422/464         caml_leave_blocking_section [180]
-----------------------------------------------
                0.00    0.00     343/343         caml_minor_collection [4]
[183]    0.0    0.00    0.00     343         caml_final_do_calls [183]
-----------------------------------------------
                0.00    0.00     343/343         caml_oldify_local_roots [92]
[184]    0.0    0.00    0.00     343         caml_final_do_young_roots [184]
-----------------------------------------------
                0.00    0.00       2/134         camlScanf__make_char_bit_vect_1520 [219]
                0.00    0.00     132/134         camlScanf__loop_1525 [218]
[185]    0.0    0.00    0.00     134         camlPervasives__char_of_int_1120 [185]
-----------------------------------------------
                0.00    0.00       1/46          caml_init_major_heap [119]
                0.00    0.00       1/46          caml_set_minor_heap_size [279]
                0.00    0.00      14/46          caml_main [59]
                0.00    0.00      30/46          caml_add_to_heap [191]
[186]    0.0    0.00    0.00      46         caml_page_table_add [186]
                0.00    0.00    8217/10201       caml_page_table_modify [171]
-----------------------------------------------
                0.00    0.00       4/34          caml_flush_partial [207]
                0.00    0.00      30/34          caml_putblock [152]
[187]    0.0    0.00    0.00      34         do_write [187]
                0.00    0.00      34/464         caml_enter_blocking_section [178]
                0.00    0.00      34/464         caml_leave_blocking_section [180]
-----------------------------------------------
                0.00    0.00       1/32          caml_set_minor_heap_size [279]
                0.00    0.00      31/32          caml_alloc_for_heap [189]
[188]    0.0    0.00    0.00      32         caml_aligned_malloc [188]
-----------------------------------------------
                0.00    0.00       1/31          caml_init_major_heap [119]
                0.00    0.00      30/31          caml_alloc_shr [28]
[189]    0.0    0.00    0.00      31         caml_alloc_for_heap [189]
                0.00    0.00      31/32          caml_aligned_malloc [188]
-----------------------------------------------
                0.00    0.00       1/31          caml_init_major_heap [119]
                0.00    0.00      30/31          caml_round_heap_chunk_size [193]
[190]    0.0    0.00    0.00      31         clip_heap_chunk_size [190]
-----------------------------------------------
                0.00    0.00      30/30          caml_alloc_shr [28]
[191]    0.0    0.00    0.00      30         caml_add_to_heap [191]
                0.00    0.00      30/3352        caml_gc_message [172]
                0.00    0.00      30/46          caml_page_table_add [186]
-----------------------------------------------
                0.00    0.00      30/30          caml_alloc_shr [28]
[192]    0.0    0.00    0.00      30         caml_fl_add_blocks [192]
-----------------------------------------------
                0.00    0.00      30/30          caml_alloc_shr [28]
[193]    0.0    0.00    0.00      30         caml_round_heap_chunk_size [193]
                0.00    0.00      30/31          clip_heap_chunk_size [190]
-----------------------------------------------
                0.00    0.00       1/28          caml_init_frame_descriptors [271]
                0.00    0.00       1/28          caml_insert_global_root [273]
                0.00    0.00       1/28          caml_alloc_table [255]
                0.00    0.00       1/28          caml_register_named_value [278]
                0.00    0.00       2/28          caml_sys_open [115]
                0.00    0.00       3/28          caml_register_custom_operations [216]
                0.00    0.00       5/28          caml_open_descriptor_in [209]
                0.00    0.00      14/28          cons [200]
[194]    0.0    0.00    0.00      28         caml_stat_alloc [194]
-----------------------------------------------
                0.00    0.00       1/21          caml_init_major_heap [119]
                0.00    0.00       1/21          caml_fl_reset [269]
                0.00    0.00      19/21          mark_slice [13]
[195]    0.0    0.00    0.00      21         caml_fl_init_merge [195]
-----------------------------------------------
                0.00    0.00      20/20          caml_do_roots [93]
[196]    0.0    0.00    0.00      20         caml_final_do_strong_roots [196]
-----------------------------------------------
                0.00    0.00      19/19          mark_slice [13]
[197]    0.0    0.00    0.00      19         caml_final_update [197]
-----------------------------------------------
                0.00    0.00      19/19          mark_slice [13]
[198]    0.0    0.00    0.00      19         realloc_gray_vals [198]
                0.00    0.00       7/3352        caml_gc_message [172]
-----------------------------------------------
                0.00    0.00      14/14          caml_init_frame_descriptors [271]
[199]    0.0    0.00    0.00      14         caml_register_frametable [199]
                0.00    0.00      14/14          cons [200]
-----------------------------------------------
                0.00    0.00      14/14          caml_register_frametable [199]
[200]    0.0    0.00    0.00      14         cons [200]
                0.00    0.00      14/28          caml_stat_alloc [194]
-----------------------------------------------
                0.00    0.00       8/8           caml_shrink_heap [203]
[201]    0.0    0.00    0.00       8         caml_free_for_heap [201]
-----------------------------------------------
                0.00    0.00       8/8           caml_shrink_heap [203]
[202]    0.0    0.00    0.00       8         caml_page_table_remove [202]
                0.00    0.00    1984/10201       caml_page_table_modify [171]
-----------------------------------------------
                0.00    0.00       8/8           caml_compact_heap [31]
[203]    0.0    0.00    0.00       8         caml_shrink_heap [203]
                0.00    0.00       8/3352        caml_gc_message [172]
                0.00    0.00       8/8           caml_free_for_heap [201]
                0.00    0.00       8/8           caml_page_table_remove [202]
-----------------------------------------------
                0.00    0.00       7/7           caml_alloc_custom [104]
[204]    0.0    0.00    0.00       7         caml_adjust_gc_speed [204]
-----------------------------------------------
                0.00    0.00       7/7           caml_alloc_custom [104]
[205]    0.0    0.00    0.00       7         caml_check_urgent_gc [205]
-----------------------------------------------
                0.00    0.00       6/6           caml_int64_float_of_bits [208]
[206]    0.0    0.00    0.00       6         caml_copy_double [206]
-----------------------------------------------
                0.00    0.00       3/6           caml_flush [213]
                0.00    0.00       3/6           caml_ml_output_char [151]
[207]    0.0    0.00    0.00       6         caml_flush_partial [207]
                0.00    0.00       4/34          do_write [187]
-----------------------------------------------
                0.00    0.00       6/6           caml_c_call [25]
[208]    0.0    0.00    0.00       6         caml_int64_float_of_bits [208]
                0.00    0.00       6/6           caml_copy_double [206]
-----------------------------------------------
                0.00    0.00       2/5           caml_ml_open_descriptor_in [112]
                0.00    0.00       3/5           caml_open_descriptor_out [215]
[209]    0.0    0.00    0.00       5         caml_open_descriptor_in [209]
                0.00    0.00       5/28          caml_stat_alloc [194]
                0.00    0.00       5/464         caml_enter_blocking_section [178]
                0.00    0.00       5/464         caml_leave_blocking_section [180]
-----------------------------------------------
                0.00    0.00       1/3           camlScanf__entry [249]
                0.00    0.00       2/3           camlScanf__scan_chars_in_char_set_1596 [21]
[210]    0.0    0.00    0.00       3         camlHashtbl__create_1051 [210]
                0.00    0.00       3/3           camlPervasives__max_1025 [211]
                0.00    0.00       3/3           camlPervasives__min_1022 [212]
-----------------------------------------------
                0.00    0.00       3/3           camlHashtbl__create_1051 [210]
[211]    0.0    0.00    0.00       3         camlPervasives__max_1025 [211]
-----------------------------------------------
                0.00    0.00       3/3           camlHashtbl__create_1051 [210]
[212]    0.0    0.00    0.00       3         camlPervasives__min_1022 [212]
-----------------------------------------------
                0.00    0.00       3/3           caml_ml_flush [214]
[213]    0.0    0.00    0.00       3         caml_flush [213]
                0.00    0.00       3/6           caml_flush_partial [207]
-----------------------------------------------
                0.00    0.00       3/3           caml_c_call [25]
[214]    0.0    0.00    0.00       3         caml_ml_flush [214]
                0.00    0.00       3/3           caml_flush [213]
-----------------------------------------------
                0.00    0.00       3/3           caml_ml_open_descriptor_out [111]
[215]    0.0    0.00    0.00       3         caml_open_descriptor_out [215]
                0.00    0.00       3/5           caml_open_descriptor_in [209]
-----------------------------------------------
                0.00    0.00       3/3           caml_init_custom_operations [270]
[216]    0.0    0.00    0.00       3         caml_register_custom_operations [216]
                0.00    0.00       3/28          caml_stat_alloc [194]
-----------------------------------------------
                0.00    0.00       1/2           camlScanf__fun_1926 [117]
                0.00    0.00       1/2           camlScanf__entry [249]
[217]    0.0    0.00    0.00       2         camlScanf__from_ic_1149 [217]
                0.00    0.00       2/12416       camlBuffer__create_1039 [162]
-----------------------------------------------
                0.00    0.00       2/2           camlScanf__make_char_bit_vect_1520 [219]
[218]    0.0    0.00    0.00       2         camlScanf__loop_1525 [218]
                0.00    0.00     132/134         camlPervasives__char_of_int_1120 [185]
-----------------------------------------------
                0.00    0.00       2/2           camlScanf__make_pred_1534 [76]
[219]    0.0    0.00    0.00       2         camlScanf__make_char_bit_vect_1520 [219]
                0.00    0.00       2/134         camlPervasives__char_of_int_1120 [185]
                0.00    0.00       2/2           camlString__make_1038 [221]
                0.00    0.00       2/2           camlScanf__loop_1525 [218]
-----------------------------------------------
                0.00    0.00       2/2           camlScanf__scan_chars_in_char_set_1596 [21]
[220]    0.0    0.00    0.00       2         camlScanf__make_setp_1541 [220]
-----------------------------------------------
                0.00    0.00       2/2           camlScanf__make_char_bit_vect_1520 [219]
[221]    0.0    0.00    0.00       2         camlString__make_1038 [221]
                0.00    0.00       2/2           caml_fill_string [223]
-----------------------------------------------
                0.00    0.00       2/2           caml_sys_open [115]
[222]    0.0    0.00    0.00       2         caml_convert_flag_list [222]
-----------------------------------------------
                0.00    0.00       2/2           camlString__make_1038 [221]
[223]    0.0    0.00    0.00       2         caml_fill_string [223]
-----------------------------------------------
                0.00    0.00       2/2           caml_sys_open [115]
[224]    0.0    0.00    0.00       2         caml_stat_free [224]
-----------------------------------------------
                0.00    0.00       2/2           caml_init_gc [118]
[225]    0.0    0.00    0.00       2         norm_heapincr [225]
-----------------------------------------------
                0.00    0.00       2/2           caml_set_minor_heap_size [279]
[226]    0.0    0.00    0.00       2         reset_table [226]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [2]
[227]    0.0    0.00    0.00       1         camlArray__entry [227]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [2]
[228]    0.0    0.00    0.00       1         camlBuffer__entry [228]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [2]
[229]    0.0    0.00    0.00       1         camlChar__entry [229]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [2]
[230]    0.0    0.00    0.00       1         camlHashtbl__entry [230]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [2]
[231]    0.0    0.00    0.00       1         camlList__entry [231]
-----------------------------------------------
                0.00    0.00       1/1           camlList__stable_sort_1248 [234]
[232]    0.0    0.00    0.00       1         camlList__length_aux_1030 [232]
-----------------------------------------------
                0.00    0.00       1/1           camlOptim2__entry [1]
[233]    0.0    0.00    0.00       1         camlList__rev_map_1067 [233]
-----------------------------------------------
                0.00    0.00       1/1           camlOptim2__histogram_1042 [8]
[234]    0.0    0.00    0.00       1         camlList__stable_sort_1248 [234]
                0.00    0.00       1/1           camlList__length_aux_1030 [232]
-----------------------------------------------
                0.00    0.00       1/1           camlOptim2__read_words_1030 [10]
[235]    0.0    0.00    0.00       1         camlList__tl_1039 [235]
