Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00   12416/1403097     caml_alloc_string [63]
-----------------------------------------------
                0.00    0.00   12413/12413       caml_format_int [106]
[108]    0.0    0.00    0.00   12413         parse_format [108]
                0.00    0.00   12413/613325807     caml_string_length [12]
-----------------------------------------------
                0.00    0.00     273/3459        caml_scan_global_roots [112]
                0.00    0.00    3186/3459        caml_scan_global_young_roots [110]
[109]    0.0    0.00    0.00    3459         caml_iterate_global_roots [109]
                0.00    0.00    1593/13949750     caml_oldify_one [20]
                0.00    0.00      87/396053      caml_darken [92]
                0.00    0.00       4/7995        invert_root [111]
-----------------------------------------------
                0.00    0.00    1593/1593        caml_oldify_local_roots [48]
[110]    0.0    0.00    0.00    1593         caml_scan_global_young_roots [110]
                0.00    0.00    3186/3459        caml_iterate_global_roots [109]
-----------------------------------------------
                0.00    0.00       4/7995        caml_iterate_global_roots [109]
                0.00    0.00    1552/7995        caml_do_roots [99]
                0.00    0.00    6439/7995        caml_do_local_roots [102]
[111]    0.0    0.00    0.00    7995         invert_root [111]
                0.00    0.00    7995/684797      invert_pointer_at [90]
-----------------------------------------------
                0.00    0.00      91/91          caml_do_roots [99]
[112]    0.0    0.00    0.00      91         caml_scan_global_roots [112]
                0.00    0.00     273/3459        caml_iterate_global_roots [109]
-----------------------------------------------
                0.00    0.00       4/4           camlScanf__scan_chars_in_char_set_1596 [34]
[113]    0.0    0.00    0.00       4         camlHashtbl__add_1074 [113]
                0.00    0.00       4/571172      caml_modify [57]
                0.00    0.00       4/1092684     caml_hash_univ_param [52]
-----------------------------------------------
                0.00    0.00       1/1           caml_c_call [1]
[114]    0.0    0.00    0.00       1         caml_ml_out_channels_list [114]
                0.00    0.00       2/12420       caml_alloc_small [96]
                0.00    0.00       2/7           caml_alloc_channel [119]
-----------------------------------------------
                0.00    0.00       1/23          caml_init_major_heap [88]
                0.00    0.00      22/23          caml_compact_heap [33]
[115]    0.0    0.00    0.00      23         caml_make_free_blocks [115]
                0.00    0.00      23/13765509     caml_fl_merge_block [39]
-----------------------------------------------
                0.00    0.00       3/3           caml_c_call [1]
[116]    0.0    0.00    0.00       3         caml_greaterequal [116]
                0.00    0.00       3/306656698     compare_val [3]
-----------------------------------------------
                0.00    0.00       3/3           caml_c_call [1]
[117]    0.0    0.00    0.00       3         caml_lessequal [117]
                0.00    0.00       3/306656698     compare_val [3]
-----------------------------------------------
                0.00    0.00       1/1           camlOptim3_5__entry [4]
[118]    0.0    0.00    0.00       1         camlPrintf__kapr_1209 [118]
                0.00    0.00       1/273171      camlPrintf__ac_of_format_1184 [45]
-----------------------------------------------
                0.00    0.00       2/7           caml_ml_open_descriptor_in [127]
                0.00    0.00       2/7           caml_ml_out_channels_list [114]
                0.00    0.00       3/7           caml_ml_open_descriptor_out [124]
[119]    0.0    0.00    0.00       7         caml_alloc_channel [119]
                0.00    0.00       7/7           caml_alloc_custom [120]
-----------------------------------------------
                0.00    0.00       7/7           caml_alloc_channel [119]
[120]    0.0    0.00    0.00       7         caml_alloc_custom [120]
                0.00    0.00       7/13819558     caml_alloc_shr [24]
                0.00    0.00       7/7           caml_check_urgent_gc [205]
                0.00    0.00       7/7           caml_adjust_gc_speed [204]
-----------------------------------------------
                0.00    0.00       1/1           caml_c_call [1]
[121]    0.0    0.00    0.00       1         caml_sys_get_argv [121]
                0.00    0.00       1/12420       caml_alloc_small [96]
                0.00    0.00       1/1           caml_copy_string_array [126]
                0.00    0.00       1/12416       caml_copy_string [107]
-----------------------------------------------
                0.00    0.00       1/1           caml_c_call [1]
[122]    0.0    0.00    0.00       1         caml_sys_get_config [122]
                0.00    0.00       1/12420       caml_alloc_small [96]
                0.00    0.00       1/12416       caml_copy_string [107]
-----------------------------------------------
                0.00    0.00       1/1           camlOptim3_5__entry [4]
[123]    0.0    0.00    0.00       1         camlPrintf__mkprintf_1345 [123]
                0.00    0.00       1/1477567     caml_apply2 <cycle 1> [41]
                0.00    0.00       1/571167      camlPrintf__index_of_int_1037 [69]
                0.00    0.00       1/1           camlPrintf__fun_1680 [245]
                0.00    0.00       1/1           caml_curry4_1 [255]
-----------------------------------------------
                0.00    0.00       3/3           caml_c_call [1]
[124]    0.0    0.00    0.00       3         caml_ml_open_descriptor_out [124]
                0.00    0.00       3/7           caml_alloc_channel [119]
                0.00    0.00       3/3           caml_open_descriptor_out [215]
-----------------------------------------------
                0.00    0.00       1/1           caml_copy_string_array [126]
[125]    0.0    0.00    0.00       1         caml_alloc_array [125]
                0.00    0.00       1/571172      caml_modify [57]
                0.00    0.00       1/12416       caml_copy_string [107]
                0.00    0.00       1/1           caml_alloc [252]
-----------------------------------------------
                0.00    0.00       1/1           caml_sys_get_argv [121]
[126]    0.0    0.00    0.00       1         caml_copy_string_array [126]
                0.00    0.00       1/1           caml_alloc_array [125]
-----------------------------------------------
                0.00    0.00       2/2           caml_c_call [1]
[127]    0.0    0.00    0.00       2         caml_ml_open_descriptor_in [127]
                0.00    0.00       2/7           caml_alloc_channel [119]
                0.00    0.00       2/5           caml_open_descriptor_in [208]
-----------------------------------------------
                0.00    0.00  273170/273170      camlOptim3_5__read_words_1030 [21]
[128]    0.0    0.00    0.00  273170         camlScanf__fun_1926 [128]
                0.00    0.00       1/571172      caml_modify [57]
                0.00    0.00  273170/273170      camlList__assq_1174 [142]
                0.00    0.00       1/2           camlScanf__from_ic_1149 [217]
-----------------------------------------------
                0.00    0.00       2/2           caml_c_call [1]
[129]    0.0    0.00    0.00       2         caml_sys_open [129]
                0.00    0.00       2/613325807     caml_string_length [12]
                0.00    0.00       2/28          caml_stat_alloc [198]
                0.00    0.00       2/2           caml_convert_flag_list [222]
                0.00    0.00       2/464         caml_enter_blocking_section [182]
                0.00    0.00       2/464         caml_leave_blocking_section [184]
                0.00    0.00       2/2           caml_stat_free [224]
-----------------------------------------------
                0.00    0.00 2269885/2269885     camlScanf__loop_1607 [43]
[130]    0.0    0.00    0.00 2269885         camlScanf__fun_2530 [130]
-----------------------------------------------
                0.00    0.00 1267748/1267748     caml_compact_heap [33]
[131]    0.0    0.00    0.00 1267748         compact_allocate [131]
-----------------------------------------------
                0.00    0.00 1215523/1215523     camlString__map_1090 [75]
[132]    0.0    0.00    0.00 1215523         camlChar__lowercase_1043 [132]
-----------------------------------------------
                0.00    0.00       6/819516      camlScanf__entry [247]
                0.00    0.00  819510/819516      caml_apply2 <cycle 1> [41]
[133]    0.0    0.00    0.00  819516         caml_curry3 [133]
-----------------------------------------------
                0.00    0.00  273170/819510      camlOptim3_5__read_words_1030 [21]
                0.00    0.00  546340/819510      camlScanf__scan_conversion_1708 [28]
[134]    0.0    0.00    0.00  819510         caml_curry3_1 [134]
-----------------------------------------------
                0.00    0.00  546342/546342      camlPrintf__scan_fmt_1144 [50]
[135]    0.0    0.00    0.00  546342         camlPrintf__scan_conv_1143 [135]
-----------------------------------------------
                0.00    0.00  546342/546342      camlPrintf__scan_fmt_1144 [50]
[136]    0.0    0.00    0.00  546342         camlPrintf__scan_flags_1142 [136]
-----------------------------------------------
                0.00    0.00  546340/546340      camlScanf__scan_chars_in_char_set_1596 [34]
[137]    0.0    0.00    0.00  546340         camlScanf__ignore_stoppers_1260 [137]
-----------------------------------------------
                0.00    0.00  546340/546340      camlScanf__scan_conversion_1708 [28]
[138]    0.0    0.00    0.00  546340         camlScanf__scan_fmt_stoppers_1709 [138]
-----------------------------------------------
                0.00    0.00  546340/546340      camlScanf__scan_format_1685 [27]
[139]    0.0    0.00    0.00  546340         camlScanf__scan_limits_1707 [139]
-----------------------------------------------
                0.00    0.00  546340/546340      camlScanf__scan_format_1685 [27]
[140]    0.0    0.00    0.00  546340         camlScanf__scan_skip_1706 [140]
-----------------------------------------------
                0.00    0.00       1/273173      camlPrintf__entry [243]
                0.00    0.00       2/273173      camlScanf__entry [247]
                0.00    0.00  273170/273173      camlScanf__stack_1697 [62]
[141]    0.0    0.00    0.00  273173         caml_curry2 [141]
-----------------------------------------------
                0.00    0.00  273170/273170      camlScanf__fun_1926 [128]
[142]    0.0    0.00    0.00  273170         camlList__assq_1174 [142]
-----------------------------------------------
                0.00    0.00  273170/273170      camlOptim3_5__read_words_1030 [21]
[143]    0.0    0.00    0.00  273170         camlScanf__fun_2864 [143]
-----------------------------------------------
                0.00    0.00  273170/273170      camlScanf__stack_1697 [62]
[144]    0.0    0.00    0.00  273170         camlScanf__fun_3425 [144]
-----------------------------------------------
                              273170             caml_apply2 <cycle 1> [41]
[145]    0.0    0.00    0.00  273170         camlScanf__kscanf_1788 <cycle 1> [145]
                0.00    0.00  273170/273170      caml_curry5_1 [148]
                              273170             caml_apply2 <cycle 1> [41]
-----------------------------------------------
                0.00    0.00  273170/273170      camlScanf__scan_format_1685 [27]
[146]    0.0    0.00    0.00  273170         camlScanf__scan_1702 [146]
-----------------------------------------------
                0.00    0.00  273170/273170      caml_apply2 <cycle 1> [41]
[147]    0.0    0.00    0.00  273170         caml_curry5 [147]
-----------------------------------------------
                0.00    0.00  273170/273170      camlScanf__kscanf_1788 <cycle 1> [145]
[148]    0.0    0.00    0.00  273170         caml_curry5_1 [148]
-----------------------------------------------
                0.00    0.00  273170/273170      caml_apply3 [86]
[149]    0.0    0.00    0.00  273170         caml_curry5_2 [149]
-----------------------------------------------
                0.00    0.00  273170/273170      caml_apply3 [86]
[150]    0.0    0.00    0.00  273170         caml_curry5_3 [150]
-----------------------------------------------
                0.00    0.00  273170/273170      camlOptim3_5__read_words_1030 [21]
[151]    0.0    0.00    0.00  273170         caml_curry5_4 [151]
-----------------------------------------------
                0.00    0.00  273169/273169      camlList__rmap_f_1070 [77]
[152]    0.0    0.00    0.00  273169         camlString__lowercase_1098 [152]
-----------------------------------------------
                0.00    0.00   37239/37239       camlPrintf__doprn_1360 [91]
[153]    0.0    0.00    0.00   37239         camlPervasives__fun_1422 [153]
-----------------------------------------------
                0.00    0.00   37239/37239       caml_c_call [1]
[154]    0.0    0.00    0.00   37239         caml_ml_output_char [154]
                0.00    0.00       7/10          caml_flush_partial [202]
-----------------------------------------------
                0.00    0.00   24851/24851       caml_ml_output [164]
[155]    0.0    0.00    0.00   24851         caml_putblock [155]
                0.00    0.00      26/34          do_write [191]
-----------------------------------------------
                0.00    0.00   24826/24826       camlPrintf__cont_s_1361 [94]
[156]    0.0    0.00    0.00   24826         camlPervasives__output_string_1191 [156]
-----------------------------------------------
                0.00    0.00   24826/24826       camlPrintf__scan_conv_1293 [95]
[157]    0.0    0.00    0.00   24826         camlPrintf__add_int_index_1040 [157]
-----------------------------------------------
                0.00    0.00   24826/24826       camlPrintf__scan_conv_1293 [95]
[158]    0.0    0.00    0.00   24826         camlPrintf__get_arg_1288 [158]
-----------------------------------------------
                0.00    0.00   24826/24826       camlList__iter_1074 [83]
[159]    0.0    0.00    0.00   24826         camlPrintf__got_spec_1297 [159]
-----------------------------------------------
                0.00    0.00   24826/24826       camlList__iter_1074 [83]
[160]    0.0    0.00    0.00   24826         camlPrintf__scan_flags_1292 [160]
-----------------------------------------------
                0.00    0.00   24826/24826       camlList__iter_1074 [83]
[161]    0.0    0.00    0.00   24826         camlPrintf__scan_format_1278 [161]
-----------------------------------------------
                0.00    0.00   24826/24826       camlList__iter_1074 [83]
[162]    0.0    0.00    0.00   24826         camlPrintf__scan_positional_1291 [162]
-----------------------------------------------
                0.00    0.00   24826/24826       camlList__iter_1074 [83]
[163]    0.0    0.00    0.00   24826         camlPrintf__scan_positional_spec_1252 [163]
-----------------------------------------------
                0.00    0.00   24826/24826       caml_c_call [1]
[164]    0.0    0.00    0.00   24826         caml_ml_output [164]
                0.00    0.00   24851/24851       caml_putblock [155]
-----------------------------------------------
                0.00    0.00       4/15140       caml_page_table_modify [23]
                0.00    0.00       6/15140       caml_init_gc [84]
                0.00    0.00       7/15140       realloc_gray_vals [199]
                0.00    0.00       8/15140       caml_compact_heap [33]
                0.00    0.00      28/15140       caml_shrink_heap [36]
                0.00    0.00      30/15140       caml_add_to_heap [38]
                0.00    0.00      87/15140       start_cycle [101]
                0.00    0.00     154/15140       caml_compact_heap_maybe [31]
                0.00    0.00     942/15140       mark_slice [19]
                0.00    0.00    1130/15140       sweep_slice [22]
                0.00    0.00    3186/15140       caml_empty_minor_heap [17]
                0.00    0.00    9558/15140       caml_major_collection_slice [16]
[165]    0.0    0.00    0.00   15140         caml_gc_message [165]
-----------------------------------------------
                0.00    0.00       2/12415       camlScanf__from_ic_1149 [217]
                0.00    0.00   12413/12415       camlPrintf__extract_format_1085 [104]
[166]    0.0    0.00    0.00   12415         camlBuffer__create_1039 [166]
-----------------------------------------------
                0.00    0.00       1/12414       camlOptim3_5__read_words_1030 [21]
                0.00    0.00   12413/12414       camlPrintf__extract_format_1085 [104]
[167]    0.0    0.00    0.00   12414         camlList__rev_append_1051 [167]
-----------------------------------------------
                0.00    0.00   12413/12413       camlList__iter_1074 [83]
[168]    0.0    0.00    0.00   12413         camlOptim3_5__fun_1096 [168]
-----------------------------------------------
                0.00    0.00   12413/12413       camlList__iter_1074 [83]
[169]    0.0    0.00    0.00   12413         camlPrintf__fun_1689 [169]
-----------------------------------------------
                0.00    0.00   12413/12413       camlList__iter_1074 [83]
[170]    0.0    0.00    0.00   12413         camlPrintf__pr_1354 [170]
-----------------------------------------------
                0.00    0.00   12413/12413       camlPrintf__extract_format_1085 [104]
[171]    0.0    0.00    0.00   12413         camlPrintf__skip_positional_spec_1090 [171]
-----------------------------------------------
                0.00    0.00   12413/12413       caml_apply2 <cycle 1> [41]
[172]    0.0    0.00    0.00   12413         caml_curry4_2 [172]
-----------------------------------------------
                0.00    0.00   12413/12413       camlList__iter_1074 [83]
[173]    0.0    0.00    0.00   12413         caml_curry4_3 [173]
-----------------------------------------------
                0.00    0.00   12413/12413       camlList__iter_1074 [83]
[174]    0.0    0.00    0.00   12413         caml_tuplify2 [174]
-----------------------------------------------
                0.00    0.00    3186/3186        caml_empty_minor_heap [17]
[175]    0.0    0.00    0.00    3186         caml_final_empty_young [175]
-----------------------------------------------
                0.00    0.00    3186/3186        caml_empty_minor_heap [17]
[176]    0.0    0.00    0.00    3186         clear_table [176]
-----------------------------------------------
                0.00    0.00     464/2508        caml_leave_blocking_section [184]
                0.00    0.00     464/2508        caml_enter_blocking_section [182]
                0.00    0.00    1580/2508        caml_garbage_collection [14]
[177]    0.0    0.00    0.00    2508         caml_process_pending_signals [177]
-----------------------------------------------
                0.00    0.00    1685/1685        camlScanf__next_1158 [65]
[178]    0.0    0.00    0.00    1685         camlPervasives__input_1224 [178]
-----------------------------------------------
                0.00    0.00    1685/1685        caml_c_call [1]
[179]    0.0    0.00    0.00    1685         caml_ml_input [179]
                0.00    0.00     422/422         caml_do_read [186]
-----------------------------------------------
                0.00    0.00    1593/1593        caml_minor_collection [13]
[180]    0.0    0.00    0.00    1593         caml_final_do_calls [180]
-----------------------------------------------
                0.00    0.00    1593/1593        caml_oldify_local_roots [48]
[181]    0.0    0.00    0.00    1593         caml_final_do_young_roots [181]
-----------------------------------------------
                0.00    0.00       1/464         caml_ml_close_channel [269]
                0.00    0.00       2/464         caml_sys_open [129]
                0.00    0.00       5/464         caml_open_descriptor_in [208]
                0.00    0.00      34/464         do_write [191]
                0.00    0.00     422/464         caml_do_read [186]
[182]    0.0    0.00    0.00     464         caml_enter_blocking_section [182]
                0.00    0.00     464/464         caml_enter_blocking_section_default [183]
                0.00    0.00     464/2508        caml_process_pending_signals [177]
-----------------------------------------------
                0.00    0.00     464/464         caml_enter_blocking_section [182]
[183]    0.0    0.00    0.00     464         caml_enter_blocking_section_default [183]
-----------------------------------------------
                0.00    0.00       1/464         caml_ml_close_channel [269]
                0.00    0.00       2/464         caml_sys_open [129]
                0.00    0.00       5/464         caml_open_descriptor_in [208]
                0.00    0.00      34/464         do_write [191]
                0.00    0.00     422/464         caml_do_read [186]
[184]    0.0    0.00    0.00     464         caml_leave_blocking_section [184]
                0.00    0.00     464/464         caml_leave_blocking_section_default [185]
                0.00    0.00     464/2508        caml_process_pending_signals [177]
-----------------------------------------------
                0.00    0.00     464/464         caml_leave_blocking_section [184]
[185]    0.0    0.00    0.00     464         caml_leave_blocking_section_default [185]
-----------------------------------------------
                0.00    0.00     422/422         caml_ml_input [179]
[186]    0.0    0.00    0.00     422         caml_do_read [186]
                0.00    0.00     422/464         caml_enter_blocking_section [182]
                0.00    0.00     422/464         caml_leave_blocking_section [184]
-----------------------------------------------
                0.00    0.00       2/134         camlScanf__make_char_bit_vect_1520 [219]
                0.00    0.00     132/134         camlScanf__loop_1525 [218]
[187]    0.0    0.00    0.00     134         camlPervasives__char_of_int_1120 [187]
-----------------------------------------------
                0.00    0.00       1/92          caml_init_major_heap [88]
                0.00    0.00       4/92          caml_fl_reset [76]
                0.00    0.00      87/92          mark_slice [19]
[188]    0.0    0.00    0.00      92         caml_fl_init_merge [188]
-----------------------------------------------
                0.00    0.00      91/91          caml_do_roots [99]
[189]    0.0    0.00    0.00      91         caml_final_do_strong_roots [189]
-----------------------------------------------
                0.00    0.00      87/87          mark_slice [19]
[190]    0.0    0.00    0.00      87         caml_final_update [190]
-----------------------------------------------
                0.00    0.00       8/34          caml_flush_partial [202]
                0.00    0.00      26/34          caml_putblock [155]
[191]    0.0    0.00    0.00      34         do_write [191]
                0.00    0.00      34/464         caml_enter_blocking_section [182]
                0.00    0.00      34/464         caml_leave_blocking_section [184]
-----------------------------------------------
                0.00    0.00       1/32          caml_set_minor_heap_size [89]
                0.00    0.00      31/32          caml_alloc_for_heap [193]
[192]    0.0    0.00    0.00      32         caml_aligned_malloc [192]
-----------------------------------------------
                0.00    0.00       1/31          caml_init_major_heap [88]
                0.00    0.00      30/31          caml_alloc_shr [24]
[193]    0.0    0.00    0.00      31         caml_alloc_for_heap [193]
                0.00    0.00      31/32          caml_aligned_malloc [192]
-----------------------------------------------
                0.00    0.00       1/31          caml_init_major_heap [88]
                0.00    0.00      30/31          caml_round_heap_chunk_size [196]
[194]    0.0    0.00    0.00      31         clip_heap_chunk_size [194]
-----------------------------------------------
                0.00    0.00      30/30          caml_alloc_shr [24]
[195]    0.0    0.00    0.00      30         caml_fl_add_blocks [195]
-----------------------------------------------
                0.00    0.00      30/30          caml_alloc_shr [24]
[196]    0.0    0.00    0.00      30         caml_round_heap_chunk_size [196]
                0.00    0.00      30/31          clip_heap_chunk_size [194]
-----------------------------------------------
                0.00    0.00      28/28          caml_shrink_heap [36]
[197]    0.0    0.00    0.00      28         caml_free_for_heap [197]
-----------------------------------------------
                0.00    0.00       1/28          caml_init_frame_descriptors [266]
                0.00    0.00       1/28          caml_insert_global_root [268]
                0.00    0.00       1/28          caml_alloc_table [59]
                0.00    0.00       1/28          caml_register_named_value [272]
                0.00    0.00       2/28          caml_sys_open [129]
                0.00    0.00       3/28          caml_register_custom_operations [216]
                0.00    0.00       5/28          caml_open_descriptor_in [208]
                0.00    0.00      14/28          cons [201]
[198]    0.0    0.00    0.00      28         caml_stat_alloc [198]
-----------------------------------------------
                0.00    0.00      19/19          mark_slice [19]
[199]    0.0    0.00    0.00      19         realloc_gray_vals [199]
                0.00    0.00       7/15140       caml_gc_message [165]
-----------------------------------------------
                0.00    0.00      14/14          caml_init_frame_descriptors [266]
[200]    0.0    0.00    0.00      14         caml_register_frametable [200]
                0.00    0.00      14/14          cons [201]
-----------------------------------------------
                0.00    0.00      14/14          caml_register_frametable [200]
[201]    0.0    0.00    0.00      14         cons [201]
                0.00    0.00      14/28          caml_stat_alloc [198]
-----------------------------------------------
                0.00    0.00       3/10          caml_flush [213]
                0.00    0.00       7/10          caml_ml_output_char [154]
[202]    0.0    0.00    0.00      10         caml_flush_partial [202]
                0.00    0.00       8/34          do_write [191]
-----------------------------------------------
                0.00    0.00       8/8           caml_compact_heap [33]
[203]    0.0    0.00    0.00       8         init_compact_allocate [203]
-----------------------------------------------
                0.00    0.00       7/7           caml_alloc_custom [120]
[204]    0.0    0.00    0.00       7         caml_adjust_gc_speed [204]
-----------------------------------------------
                0.00    0.00       7/7           caml_alloc_custom [120]
[205]    0.0    0.00    0.00       7         caml_check_urgent_gc [205]
-----------------------------------------------
                0.00    0.00       6/6           caml_int64_float_of_bits [207]
[206]    0.0    0.00    0.00       6         caml_copy_double [206]
-----------------------------------------------
                0.00    0.00       6/6           caml_c_call [1]
[207]    0.0    0.00    0.00       6         caml_int64_float_of_bits [207]
                0.00    0.00       6/6           caml_copy_double [206]
-----------------------------------------------
                0.00    0.00       2/5           caml_ml_open_descriptor_in [127]
                0.00    0.00       3/5           caml_open_descriptor_out [215]
[208]    0.0    0.00    0.00       5         caml_open_descriptor_in [208]
                0.00    0.00       5/28          caml_stat_alloc [198]
                0.00    0.00       5/464         caml_enter_blocking_section [182]
                0.00    0.00       5/464         caml_leave_blocking_section [184]
-----------------------------------------------
                0.00    0.00       4/4           caml_compact_heap [33]
[209]    0.0    0.00    0.00       4         caml_final_do_weak_roots [209]
-----------------------------------------------
                0.00    0.00       1/3           camlScanf__entry [247]
                0.00    0.00       2/3           camlScanf__scan_chars_in_char_set_1596 [34]
[210]    0.0    0.00    0.00       3         camlHashtbl__create_1051 [210]
                0.00    0.00       3/3           camlPervasives__max_1025 [211]
                0.00    0.00       3/3           camlPervasives__min_1022 [212]
-----------------------------------------------
                0.00    0.00       3/3           camlHashtbl__create_1051 [210]
[211]    0.0    0.00    0.00       3         camlPervasives__max_1025 [211]
-----------------------------------------------
                0.00    0.00       3/3           camlHashtbl__create_1051 [210]
[212]    0.0    0.00    0.00       3         camlPervasives__min_1022 [212]
-----------------------------------------------
                0.00    0.00       3/3           caml_ml_flush [214]
[213]    0.0    0.00    0.00       3         caml_flush [213]
                0.00    0.00       3/10          caml_flush_partial [202]
-----------------------------------------------
                0.00    0.00       3/3           caml_c_call [1]
[214]    0.0    0.00    0.00       3         caml_ml_flush [214]
                0.00    0.00       3/3           caml_flush [213]
-----------------------------------------------
                0.00    0.00       3/3           caml_ml_open_descriptor_out [124]
[215]    0.0    0.00    0.00       3         caml_open_descriptor_out [215]
                0.00    0.00       3/5           caml_open_descriptor_in [208]
-----------------------------------------------
                0.00    0.00       3/3           caml_init_custom_operations [265]
[216]    0.0    0.00    0.00       3         caml_register_custom_operations [216]
                0.00    0.00       3/28          caml_stat_alloc [198]
-----------------------------------------------
                0.00    0.00       1/2           camlScanf__fun_1926 [128]
                0.00    0.00       1/2           camlScanf__entry [247]
[217]    0.0    0.00    0.00       2         camlScanf__from_ic_1149 [217]
                0.00    0.00       2/12415       camlBuffer__create_1039 [166]
-----------------------------------------------
                0.00    0.00       2/2           camlScanf__make_char_bit_vect_1520 [219]
[218]    0.0    0.00    0.00       2         camlScanf__loop_1525 [218]
                0.00    0.00     132/134         camlPervasives__char_of_int_1120 [187]
-----------------------------------------------
                0.00    0.00       2/2           camlScanf__make_pred_1534 [85]
[219]    0.0    0.00    0.00       2         camlScanf__make_char_bit_vect_1520 [219]
                0.00    0.00       2/134         camlPervasives__char_of_int_1120 [187]
                0.00    0.00       2/2           camlString__make_1038 [221]
                0.00    0.00       2/2           camlScanf__loop_1525 [218]
-----------------------------------------------
                0.00    0.00       2/2           camlScanf__scan_chars_in_char_set_1596 [34]
[220]    0.0    0.00    0.00       2         camlScanf__make_setp_1541 [220]
-----------------------------------------------
                0.00    0.00       2/2           camlScanf__make_char_bit_vect_1520 [219]
[221]    0.0    0.00    0.00       2         camlString__make_1038 [221]
                0.00    0.00       2/2           caml_fill_string [223]
-----------------------------------------------
                0.00    0.00       2/2           caml_sys_open [129]
[222]    0.0    0.00    0.00       2         caml_convert_flag_list [222]
-----------------------------------------------
                0.00    0.00       2/2           camlString__make_1038 [221]
[223]    0.0    0.00    0.00       2         caml_fill_string [223]
-----------------------------------------------
                0.00    0.00       2/2           caml_sys_open [129]
[224]    0.0    0.00    0.00       2         caml_stat_free [224]
-----------------------------------------------
                0.00    0.00       2/2           caml_init_gc [84]
[225]    0.0    0.00    0.00       2         norm_heapincr [225]
-----------------------------------------------
                0.00    0.00       2/2           caml_set_minor_heap_size [89]
[226]    0.0    0.00    0.00       2         reset_table [226]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [5]
[227]    0.0    0.00    0.00       1         camlArray__entry [227]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [5]
[228]    0.0    0.00    0.00       1         camlBuffer__entry [228]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [5]
[229]    0.0    0.00    0.00       1         camlChar__entry [229]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [5]
[230]    0.0    0.00    0.00       1         camlHashtbl__entry [230]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [5]
[231]    0.0    0.00    0.00       1         camlList__entry [231]
-----------------------------------------------
                0.00    0.00       1/1           camlOptim3_5__entry [4]
[232]    0.0    0.00    0.00       1         camlList__rev_map_1067 [232]
-----------------------------------------------
                0.00    0.00       1/1           camlOptim3_5__read_words_1030 [21]
[233]    0.0    0.00    0.00       1         camlList__tl_1039 [233]
-----------------------------------------------
                0.00    0.00       1/1           camlOptim3_5__entry [4]
[234]    0.0    0.00    0.00       1         camlOptim3_5__iterate_1053 [234]
-----------------------------------------------
                0.00    0.00       1/1           camlOptim3_5__entry [4]
[235]    0.0    0.00    0.00       1         camlPervasives__close_out_1209 [235]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [5]
[236]    0.0    0.00    0.00       1         camlPervasives__entry [236]
-----------------------------------------------
                0.00    0.00       1/1           camlStd_exit__entry [249]
[237]    0.0    0.00    0.00       1         camlPervasives__flush_all_1185 [237]
-----------------------------------------------
                0.00    0.00       1/1           camlStd_exit__entry [249]
[238]    0.0    0.00    0.00       1         camlPervasives__iter_1186 [238]
-----------------------------------------------
                0.00    0.00       1/1           camlOptim3_5__read_words_1030 [21]
[239]    0.0    0.00    0.00       1         camlPervasives__open_in_1218 [239]
-----------------------------------------------
                0.00    0.00       1/1           camlOptim3_5__read_words_1030 [21]
[240]    0.0    0.00    0.00       1         camlPervasives__open_in_gen_1214 [240]
-----------------------------------------------
                0.00    0.00       1/1           camlOptim3_5__entry [4]
[241]    0.0    0.00    0.00       1         camlPervasives__open_out_1179 [241]
-----------------------------------------------
                0.00    0.00       1/1           camlOptim3_5__entry [4]
[242]    0.0    0.00    0.00       1         camlPervasives__open_out_gen_1175 [242]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [5]
[243]    0.0    0.00    0.00       1         camlPrintf__entry [243]
                0.00    0.00       1/273173      caml_curry2 [141]
-----------------------------------------------
                0.00    0.00       1/1           camlOptim3_5__entry [4]
[244]    0.0    0.00    0.00       1         camlPrintf__fprintf_1391 [244]
-----------------------------------------------
                0.00    0.00       1/1           camlPrintf__mkprintf_1345 [123]
[245]    0.0    0.00    0.00       1         camlPrintf__fun_1680 [245]
-----------------------------------------------
                0.00    0.00       1/1           camlOptim3_5__entry [4]
[246]    0.0    0.00    0.00       1         camlPrintf__kfprintf_1386 [246]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [5]
[247]    0.0    0.00    0.00       1         camlScanf__entry [247]
                0.00    0.00       6/819516      caml_curry3 [133]
                0.00    0.00       2/273173      caml_curry2 [141]
                0.00    0.00       1/2           camlScanf__from_ic_1149 [217]
                0.00    0.00       1/3           camlHashtbl__create_1051 [210]
-----------------------------------------------
                0.00    0.00       1/1           camlScanf__loop_1607 [43]
[248]    0.0    0.00    0.00       1         camlScanf__scan_raise_at_end_1147 [248]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [5]
[249]    0.0    0.00    0.00       1         camlStd_exit__entry [249]
                0.00    0.00       1/1           camlPervasives__iter_1186 [238]
