Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[113]    0.0    0.00    0.00  546340         camlScanf__find_set_1484 [113]
-----------------------------------------------
                0.00    0.00  546340/546340      camlScanf__scan_conversion_1708 [6]
[114]    0.0    0.00    0.00  546340         camlScanf__scan_fmt_stoppers_1709 [114]
-----------------------------------------------
                0.00    0.00  546340/546340      caml_apply2 <cycle 1> [15]
[115]    0.0    0.00    0.00  546340         camlScanf__stack_1697 [115]
                0.00    0.00  273170/273173      caml_curry2 [117]
                0.00    0.00  273170/546340      camlScanf__delay_1694 [112]
                0.00    0.00  273170/819510      caml_curry3_2 [106]
                0.00    0.00  273170/273170      camlScanf__fun_3425 [120]
-----------------------------------------------
                0.00    0.00       1/473929      caml_make_free_blocks [255]
                0.00    0.00  473928/473929      sweep_slice [36]
[116]    0.0    0.00    0.00  473929         caml_fl_merge_block [116]
-----------------------------------------------
                0.00    0.00       1/273173      camlPrintf__entry [225]
                0.00    0.00       2/273173      camlScanf__entry [86]
                0.00    0.00  273170/273173      camlScanf__stack_1697 [115]
[117]    0.0    0.00    0.00  273173         caml_curry2 [117]
-----------------------------------------------
                0.00    0.00  273170/273170      camlScanf__fun_1926 [98]
[118]    0.0    0.00    0.00  273170         camlList__assq_1174 [118]
-----------------------------------------------
                0.00    0.00  273170/273170      camlOptim1__read_words_1030 [4]
[119]    0.0    0.00    0.00  273170         camlScanf__fun_2864 [119]
-----------------------------------------------
                0.00    0.00  273170/273170      camlScanf__stack_1697 [115]
[120]    0.0    0.00    0.00  273170         camlScanf__fun_3425 [120]
-----------------------------------------------
                              273170             caml_apply2 <cycle 1> [15]
[121]    0.0    0.00    0.00  273170         camlScanf__kscanf_1788 <cycle 1> [121]
                0.00    0.00  273170/273170      caml_curry5_1 [124]
                              273170             caml_apply2 <cycle 1> [15]
-----------------------------------------------
                0.00    0.00  273170/273170      camlScanf__scan_format_1685 [5]
[122]    0.0    0.00    0.00  273170         camlScanf__scan_1702 [122]
-----------------------------------------------
                0.00    0.00  273170/273170      caml_apply2 <cycle 1> [15]
[123]    0.0    0.00    0.00  273170         caml_curry5 [123]
-----------------------------------------------
                0.00    0.00  273170/273170      camlScanf__kscanf_1788 <cycle 1> [121]
[124]    0.0    0.00    0.00  273170         caml_curry5_1 [124]
-----------------------------------------------
                0.00    0.00  273170/273170      caml_apply3 [59]
[125]    0.0    0.00    0.00  273170         caml_curry5_2 [125]
-----------------------------------------------
                0.00    0.00  273170/273170      caml_apply3 [59]
[126]    0.0    0.00    0.00  273170         caml_curry5_3 [126]
-----------------------------------------------
                0.00    0.00  273170/273170      camlOptim1__read_words_1030 [4]
[127]    0.0    0.00    0.00  273170         caml_curry5_4 [127]
-----------------------------------------------
                0.00    0.00  273170/273170      caml_string_notequal [129]
[128]    0.0    0.00    0.00  273170         caml_string_equal [128]
-----------------------------------------------
                0.00    0.00  273170/273170      camlOptim1__fun_1077 [64]
[129]    0.0    0.00    0.00  273170         caml_string_notequal [129]
                0.00    0.00  273170/273170      caml_string_equal [128]
-----------------------------------------------
                0.00    0.00  273169/273169      camlList__rmap_f_1070 [37]
[130]    0.0    0.00    0.00  273169         camlString__lowercase_1098 [130]
-----------------------------------------------
                              232999             camlHashtbl__replace_bucket_1116 [131]
                0.00    0.00  260756/260756      camlHashtbl__replace_1112 [32]
[131]    0.0    0.00    0.00  260756+232999  camlHashtbl__replace_bucket_1116 [131]
                              232999             camlHashtbl__replace_bucket_1116 [131]
-----------------------------------------------
                0.00    0.00   37239/37239       camlPrintf__doprn_1360 [65]
[132]    0.0    0.00    0.00   37239         camlPervasives__fun_1422 [132]
-----------------------------------------------
                0.00    0.00   37239/37239       caml_c_call [12]
[133]    0.0    0.00    0.00   37239         caml_ml_output_char [133]
                0.00    0.00       1/4           caml_flush_partial [192]
-----------------------------------------------
                0.00    0.00   24850/24850       caml_ml_output [143]
[134]    0.0    0.00    0.00   24850         caml_putblock [134]
                0.00    0.00      32/34          do_write [169]
-----------------------------------------------
                0.00    0.00   24826/24826       camlPrintf__cont_s_1361 [67]
[135]    0.0    0.00    0.00   24826         camlPervasives__output_string_1191 [135]
-----------------------------------------------
                0.00    0.00   24826/24826       camlPrintf__scan_conv_1293 [42]
[136]    0.0    0.00    0.00   24826         camlPrintf__add_int_index_1040 [136]
-----------------------------------------------
                0.00    0.00   24826/24826       camlPrintf__scan_conv_1293 [42]
[137]    0.0    0.00    0.00   24826         camlPrintf__get_arg_1288 [137]
-----------------------------------------------
                0.00    0.00   24826/24826       camlHashtbl__do_bucket_1132 [40]
[138]    0.0    0.00    0.00   24826         camlPrintf__got_spec_1297 [138]
-----------------------------------------------
                0.00    0.00   24826/24826       camlHashtbl__do_bucket_1132 [40]
[139]    0.0    0.00    0.00   24826         camlPrintf__scan_flags_1292 [139]
-----------------------------------------------
                0.00    0.00   24826/24826       camlHashtbl__do_bucket_1132 [40]
[140]    0.0    0.00    0.00   24826         camlPrintf__scan_format_1278 [140]
-----------------------------------------------
                0.00    0.00   24826/24826       camlHashtbl__do_bucket_1132 [40]
[141]    0.0    0.00    0.00   24826         camlPrintf__scan_positional_1291 [141]
-----------------------------------------------
                0.00    0.00   24826/24826       camlHashtbl__do_bucket_1132 [40]
[142]    0.0    0.00    0.00   24826         camlPrintf__scan_positional_spec_1252 [142]
-----------------------------------------------
                0.00    0.00   24826/24826       caml_c_call [12]
[143]    0.0    0.00    0.00   24826         caml_ml_output [143]
                0.00    0.00   24850/24850       caml_putblock [134]
-----------------------------------------------
                0.00    0.00   21023/21023       camlOptim1__increment_1055 [19]
[144]    0.0    0.00    0.00   21023         camlHashtbl__find_rec_1088 [144]
-----------------------------------------------
                0.00    0.00   15867/15867       caml_make_vect [71]
[145]    0.0    0.00    0.00   15867         caml_initialize [145]
-----------------------------------------------
                0.00    0.00       2/12415       camlScanf__from_ic_1149 [198]
                0.00    0.00   12413/12415       camlPrintf__extract_format_1085 [46]
[146]    0.0    0.00    0.00   12415         camlBuffer__create_1039 [146]
-----------------------------------------------
                0.00    0.00   12413/12413       camlHashtbl__do_bucket_1132 [40]
[147]    0.0    0.00    0.00   12413         camlPrintf__fun_1689 [147]
-----------------------------------------------
                0.00    0.00   12413/12413       camlHashtbl__do_bucket_1132 [40]
[148]    0.0    0.00    0.00   12413         camlPrintf__pr_1354 [148]
-----------------------------------------------
                0.00    0.00   12413/12413       camlPrintf__extract_format_1085 [46]
[149]    0.0    0.00    0.00   12413         camlPrintf__skip_positional_spec_1090 [149]
-----------------------------------------------
                0.00    0.00   12413/12413       caml_apply2 <cycle 1> [15]
[150]    0.0    0.00    0.00   12413         caml_curry4_2 [150]
-----------------------------------------------
                0.00    0.00   12413/12413       camlHashtbl__do_bucket_1132 [40]
[151]    0.0    0.00    0.00   12413         caml_curry4_3 [151]
-----------------------------------------------
                0.00    0.00   12413/12413       caml_format_int [78]
[152]    0.0    0.00    0.00   12413         parse_format [152]
                0.00    0.00   12413/4222839     caml_string_length [99]
-----------------------------------------------
                0.00    0.00    7473/7473        caml_page_table_add [168]
[153]    0.0    0.00    0.00    7473         caml_page_table_modify [153]
                0.00    0.00       3/2864        caml_gc_message [154]
-----------------------------------------------
                0.00    0.00       3/2864        caml_page_table_modify [153]
                0.00    0.00       6/2864        caml_init_gc [249]
                0.00    0.00       7/2864        realloc_gray_vals [177]
                0.00    0.00      12/2864        caml_compact_heap_maybe [184]
                0.00    0.00      13/2864        start_cycle [76]
                0.00    0.00      27/2864        caml_add_to_heap [174]
                0.00    0.00     154/2864        sweep_slice [36]
                0.00    0.00     282/2864        mark_slice [20]
                0.00    0.00     590/2864        caml_empty_minor_heap [29]
                0.00    0.00    1770/2864        caml_major_collection_slice [13]
[154]    0.0    0.00    0.00    2864         caml_gc_message [154]
-----------------------------------------------
                0.00    0.00    1685/1685        camlScanf__next_1158 [47]
[155]    0.0    0.00    0.00    1685         camlPervasives__input_1224 [155]
-----------------------------------------------
                0.00    0.00    1685/1685        caml_c_call [12]
[156]    0.0    0.00    0.00    1685         caml_ml_input [156]
                0.00    0.00     422/422         caml_do_read [164]
-----------------------------------------------
                0.00    0.00     287/1215        caml_garbage_collection [9]
                0.00    0.00     464/1215        caml_leave_blocking_section [162]
                0.00    0.00     464/1215        caml_enter_blocking_section [160]
[157]    0.0    0.00    0.00    1215         caml_process_pending_signals [157]
-----------------------------------------------
                0.00    0.00     590/590         caml_empty_minor_heap [29]
[158]    0.0    0.00    0.00     590         caml_final_empty_young [158]
-----------------------------------------------
                0.00    0.00     590/590         caml_empty_minor_heap [29]
[159]    0.0    0.00    0.00     590         clear_table [159]
-----------------------------------------------
                0.00    0.00       1/464         caml_ml_close_channel [256]
                0.00    0.00       2/464         caml_sys_open [207]
                0.00    0.00       5/464         caml_open_descriptor_in [189]
                0.00    0.00      34/464         do_write [169]
                0.00    0.00     422/464         caml_do_read [164]
[160]    0.0    0.00    0.00     464         caml_enter_blocking_section [160]
                0.00    0.00     464/464         caml_enter_blocking_section_default [161]
                0.00    0.00     464/1215        caml_process_pending_signals [157]
-----------------------------------------------
                0.00    0.00     464/464         caml_enter_blocking_section [160]
[161]    0.0    0.00    0.00     464         caml_enter_blocking_section_default [161]
-----------------------------------------------
                0.00    0.00       1/464         caml_ml_close_channel [256]
                0.00    0.00       2/464         caml_sys_open [207]
                0.00    0.00       5/464         caml_open_descriptor_in [189]
                0.00    0.00      34/464         do_write [169]
                0.00    0.00     422/464         caml_do_read [164]
[162]    0.0    0.00    0.00     464         caml_leave_blocking_section [162]
                0.00    0.00     464/464         caml_leave_blocking_section_default [163]
                0.00    0.00     464/1215        caml_process_pending_signals [157]
-----------------------------------------------
                0.00    0.00     464/464         caml_leave_blocking_section [162]
[163]    0.0    0.00    0.00     464         caml_leave_blocking_section_default [163]
-----------------------------------------------
                0.00    0.00     422/422         caml_ml_input [156]
[164]    0.0    0.00    0.00     422         caml_do_read [164]
                0.00    0.00     422/464         caml_enter_blocking_section [160]
                0.00    0.00     422/464         caml_leave_blocking_section [162]
-----------------------------------------------
                0.00    0.00     295/295         caml_minor_collection [8]
[165]    0.0    0.00    0.00     295         caml_final_do_calls [165]
-----------------------------------------------
                0.00    0.00     295/295         caml_oldify_local_roots [79]
[166]    0.0    0.00    0.00     295         caml_final_do_young_roots [166]
-----------------------------------------------
                0.00    0.00       2/134         camlScanf__make_char_bit_vect_1520 [200]
                0.00    0.00     132/134         camlScanf__loop_1525 [199]
[167]    0.0    0.00    0.00     134         camlPervasives__char_of_int_1120 [167]
-----------------------------------------------
                0.00    0.00       1/43          caml_init_major_heap [251]
                0.00    0.00       1/43          caml_set_minor_heap_size [261]
                0.00    0.00      14/43          caml_main [254]
                0.00    0.00      27/43          caml_add_to_heap [174]
[168]    0.0    0.00    0.00      43         caml_page_table_add [168]
                0.00    0.00    7473/7473        caml_page_table_modify [153]
-----------------------------------------------
                0.00    0.00       2/34          caml_flush_partial [192]
                0.00    0.00      32/34          caml_putblock [134]
[169]    0.0    0.00    0.00      34         do_write [169]
                0.00    0.00      34/464         caml_enter_blocking_section [160]
                0.00    0.00      34/464         caml_leave_blocking_section [162]
-----------------------------------------------
                0.00    0.00       1/29          caml_set_minor_heap_size [261]
                0.00    0.00      28/29          caml_alloc_for_heap [171]
[170]    0.0    0.00    0.00      29         caml_aligned_malloc [170]
-----------------------------------------------
                0.00    0.00       1/28          caml_init_major_heap [251]
                0.00    0.00      27/28          caml_alloc_shr [57]
[171]    0.0    0.00    0.00      28         caml_alloc_for_heap [171]
                0.00    0.00      28/29          caml_aligned_malloc [170]
-----------------------------------------------
                0.00    0.00       1/28          caml_init_frame_descriptors [248]
                0.00    0.00       1/28          caml_insert_global_root [253]
                0.00    0.00       1/28          caml_alloc_table [234]
                0.00    0.00       1/28          caml_register_named_value [260]
                0.00    0.00       2/28          caml_sys_open [207]
                0.00    0.00       3/28          caml_register_custom_operations [196]
                0.00    0.00       5/28          caml_open_descriptor_in [189]
                0.00    0.00      14/28          cons [180]
[172]    0.0    0.00    0.00      28         caml_stat_alloc [172]
-----------------------------------------------
                0.00    0.00       1/28          caml_init_major_heap [251]
                0.00    0.00      27/28          caml_round_heap_chunk_size [176]
[173]    0.0    0.00    0.00      28         clip_heap_chunk_size [173]
-----------------------------------------------
                0.00    0.00      27/27          caml_alloc_shr [57]
[174]    0.0    0.00    0.00      27         caml_add_to_heap [174]
                0.00    0.00      27/2864        caml_gc_message [154]
                0.00    0.00      27/43          caml_page_table_add [168]
-----------------------------------------------
                0.00    0.00      27/27          caml_alloc_shr [57]
[175]    0.0    0.00    0.00      27         caml_fl_add_blocks [175]
-----------------------------------------------
                0.00    0.00      27/27          caml_alloc_shr [57]
[176]    0.0    0.00    0.00      27         caml_round_heap_chunk_size [176]
                0.00    0.00      27/28          clip_heap_chunk_size [173]
-----------------------------------------------
                0.00    0.00      19/19          mark_slice [20]
[177]    0.0    0.00    0.00      19         realloc_gray_vals [177]
                0.00    0.00       7/2864        caml_gc_message [154]
-----------------------------------------------
                0.00    0.00       1/14          caml_init_major_heap [251]
                0.00    0.00      13/14          mark_slice [20]
[178]    0.0    0.00    0.00      14         caml_fl_init_merge [178]
-----------------------------------------------
                0.00    0.00      14/14          caml_init_frame_descriptors [248]
[179]    0.0    0.00    0.00      14         caml_register_frametable [179]
                0.00    0.00      14/14          cons [180]
-----------------------------------------------
                0.00    0.00      14/14          caml_register_frametable [179]
[180]    0.0    0.00    0.00      14         cons [180]
                0.00    0.00      14/28          caml_stat_alloc [172]
-----------------------------------------------
                0.00    0.00      13/13          caml_do_roots [75]
[181]    0.0    0.00    0.00      13         caml_final_do_strong_roots [181]
-----------------------------------------------
                0.00    0.00      13/13          mark_slice [20]
[182]    0.0    0.00    0.00      13         caml_final_update [182]
-----------------------------------------------
                0.00    0.00       5/12          caml_make_vect [71]
                0.00    0.00       7/12          caml_alloc_custom [90]
[183]    0.0    0.00    0.00      12         caml_check_urgent_gc [183]
-----------------------------------------------
                0.00    0.00      12/12          caml_major_collection_slice [13]
[184]    0.0    0.00    0.00      12         caml_compact_heap_maybe [184]
                0.00    0.00      12/2864        caml_gc_message [154]
-----------------------------------------------
                0.00    0.00       4/8           camlHashtbl__create_1051 [190]
                0.00    0.00       4/8           camlHashtbl__resize_1061 [44]
[185]    0.0    0.00    0.00       8         camlPervasives__min_1022 [185]
-----------------------------------------------
                0.00    0.00       7/7           caml_alloc_custom [90]
[186]    0.0    0.00    0.00       7         caml_adjust_gc_speed [186]
-----------------------------------------------
                0.00    0.00       6/6           caml_int64_float_of_bits [188]
[187]    0.0    0.00    0.00       6         caml_copy_double [187]
-----------------------------------------------
                0.00    0.00       6/6           caml_c_call [12]
[188]    0.0    0.00    0.00       6         caml_int64_float_of_bits [188]
                0.00    0.00       6/6           caml_copy_double [187]
-----------------------------------------------
                0.00    0.00       2/5           caml_ml_open_descriptor_in [95]
                0.00    0.00       3/5           caml_open_descriptor_out [195]
[189]    0.0    0.00    0.00       5         caml_open_descriptor_in [189]
                0.00    0.00       5/28          caml_stat_alloc [172]
                0.00    0.00       5/464         caml_enter_blocking_section [160]
                0.00    0.00       5/464         caml_leave_blocking_section [162]
-----------------------------------------------
                0.00    0.00       1/4           camlOptim1__entry [3]
                0.00    0.00       1/4           camlScanf__entry [86]
                0.00    0.00       2/4           camlScanf__scan_chars_in_char_set_1596 [7]
[190]    0.0    0.00    0.00       4         camlHashtbl__create_1051 [190]
                0.00    0.00       4/4           camlPervasives__max_1025 [191]
                0.00    0.00       4/8           camlPervasives__min_1022 [185]
-----------------------------------------------
                0.00    0.00       4/4           camlHashtbl__create_1051 [190]
[191]    0.0    0.00    0.00       4         camlPervasives__max_1025 [191]
-----------------------------------------------
                0.00    0.00       1/4           caml_ml_output_char [133]
                0.00    0.00       3/4           caml_flush [193]
[192]    0.0    0.00    0.00       4         caml_flush_partial [192]
                0.00    0.00       2/34          do_write [169]
-----------------------------------------------
                0.00    0.00       3/3           caml_ml_flush [194]
[193]    0.0    0.00    0.00       3         caml_flush [193]
                0.00    0.00       3/4           caml_flush_partial [192]
-----------------------------------------------
                0.00    0.00       3/3           caml_c_call [12]
[194]    0.0    0.00    0.00       3         caml_ml_flush [194]
                0.00    0.00       3/3           caml_flush [193]
-----------------------------------------------
                0.00    0.00       3/3           caml_ml_open_descriptor_out [94]
[195]    0.0    0.00    0.00       3         caml_open_descriptor_out [195]
                0.00    0.00       3/5           caml_open_descriptor_in [189]
-----------------------------------------------
                0.00    0.00       3/3           caml_init_custom_operations [247]
[196]    0.0    0.00    0.00       3         caml_register_custom_operations [196]
                0.00    0.00       3/28          caml_stat_alloc [172]
-----------------------------------------------
                0.00    0.00       2/2           camlScanf__make_pred_1534 [201]
[197]    0.0    0.00    0.00       2         camlList__iter_1074 [197]
-----------------------------------------------
                0.00    0.00       1/2           camlScanf__fun_1926 [98]
                0.00    0.00       1/2           camlScanf__entry [86]
[198]    0.0    0.00    0.00       2         camlScanf__from_ic_1149 [198]
                0.00    0.00       2/12415       camlBuffer__create_1039 [146]
-----------------------------------------------
                0.00    0.00       2/2           camlScanf__make_char_bit_vect_1520 [200]
[199]    0.0    0.00    0.00       2         camlScanf__loop_1525 [199]
                0.00    0.00     132/134         camlPervasives__char_of_int_1120 [167]
-----------------------------------------------
                0.00    0.00       2/2           camlScanf__make_pred_1534 [201]
[200]    0.0    0.00    0.00       2         camlScanf__make_char_bit_vect_1520 [200]
                0.00    0.00       2/134         camlPervasives__char_of_int_1120 [167]
                0.00    0.00       2/2           camlString__make_1038 [203]
                0.00    0.00       2/2           camlScanf__loop_1525 [199]
-----------------------------------------------
                0.00    0.00       2/2           camlScanf__scan_chars_in_char_set_1596 [7]
[201]    0.0    0.00    0.00       2         camlScanf__make_pred_1534 [201]
                0.00    0.00       2/2           camlScanf__make_char_bit_vect_1520 [200]
                0.00    0.00       2/2           camlList__iter_1074 [197]
-----------------------------------------------
                0.00    0.00       2/2           camlScanf__scan_chars_in_char_set_1596 [7]
[202]    0.0    0.00    0.00       2         camlScanf__make_setp_1541 [202]
-----------------------------------------------
                0.00    0.00       2/2           camlScanf__make_char_bit_vect_1520 [200]
[203]    0.0    0.00    0.00       2         camlString__make_1038 [203]
                0.00    0.00       2/2           caml_fill_string [205]
-----------------------------------------------
                0.00    0.00       2/2           caml_sys_open [207]
[204]    0.0    0.00    0.00       2         caml_convert_flag_list [204]
-----------------------------------------------
                0.00    0.00       2/2           camlString__make_1038 [203]
[205]    0.0    0.00    0.00       2         caml_fill_string [205]
-----------------------------------------------
                0.00    0.00       2/2           caml_sys_open [207]
[206]    0.0    0.00    0.00       2         caml_stat_free [206]
-----------------------------------------------
                0.00    0.00       2/2           caml_c_call [12]
[207]    0.0    0.00    0.00       2         caml_sys_open [207]
                0.00    0.00       2/28          caml_stat_alloc [172]
                0.00    0.00       2/4222839     caml_string_length [99]
                0.00    0.00       2/2           caml_convert_flag_list [204]
                0.00    0.00       2/464         caml_enter_blocking_section [160]
                0.00    0.00       2/464         caml_leave_blocking_section [162]
                0.00    0.00       2/2           caml_stat_free [206]
-----------------------------------------------
                0.00    0.00       2/2           caml_init_gc [249]
[208]    0.0    0.00    0.00       2         norm_heapincr [208]
-----------------------------------------------
                0.00    0.00       2/2           caml_set_minor_heap_size [261]
[209]    0.0    0.00    0.00       2         reset_table [209]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [1]
[210]    0.0    0.00    0.00       1         camlArray__entry [210]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [1]
[211]    0.0    0.00    0.00       1         camlBuffer__entry [211]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [1]
[212]    0.0    0.00    0.00       1         camlChar__entry [212]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [1]
[213]    0.0    0.00    0.00       1         camlHashtbl__entry [213]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [1]
[214]    0.0    0.00    0.00       1         camlList__entry [214]
-----------------------------------------------
                0.00    0.00       1/1           camlOptim1__entry [3]
[215]    0.0    0.00    0.00       1         camlList__rev_map_1067 [215]
-----------------------------------------------
                0.00    0.00       1/1           camlOptim1__read_words_1030 [4]
[216]    0.0    0.00    0.00       1         camlList__tl_1039 [216]
-----------------------------------------------
                0.00    0.00       1/1           camlOptim1__entry [3]
[217]    0.0    0.00    0.00       1         camlPervasives__close_out_1209 [217]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [1]
[218]    0.0    0.00    0.00       1         camlPervasives__entry [218]
-----------------------------------------------
                0.00    0.00       1/1           camlStd_exit__entry [230]
[219]    0.0    0.00    0.00       1         camlPervasives__flush_all_1185 [219]
-----------------------------------------------
                0.00    0.00       1/1           camlStd_exit__entry [230]
[220]    0.0    0.00    0.00       1         camlPervasives__iter_1186 [220]
-----------------------------------------------
                0.00    0.00       1/1           camlOptim1__read_words_1030 [4]
[221]    0.0    0.00    0.00       1         camlPervasives__open_in_1218 [221]
-----------------------------------------------
                0.00    0.00       1/1           camlOptim1__read_words_1030 [4]
[222]    0.0    0.00    0.00       1         camlPervasives__open_in_gen_1214 [222]
-----------------------------------------------
                0.00    0.00       1/1           camlOptim1__entry [3]
[223]    0.0    0.00    0.00       1         camlPervasives__open_out_1179 [223]
-----------------------------------------------
                0.00    0.00       1/1           camlOptim1__entry [3]
[224]    0.0    0.00    0.00       1         camlPervasives__open_out_gen_1175 [224]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [1]
[225]    0.0    0.00    0.00       1         camlPrintf__entry [225]
                0.00    0.00       1/273173      caml_curry2 [117]
-----------------------------------------------
                0.00    0.00       1/1           camlOptim1__entry [3]
[226]    0.0    0.00    0.00       1         camlPrintf__fprintf_1391 [226]
-----------------------------------------------
                0.00    0.00       1/1           camlPrintf__mkprintf_1345 [91]
[227]    0.0    0.00    0.00       1         camlPrintf__fun_1680 [227]
-----------------------------------------------
                0.00    0.00       1/1           camlOptim1__entry [3]
[228]    0.0    0.00    0.00       1         camlPrintf__kfprintf_1386 [228]
-----------------------------------------------
                0.00    0.00       1/1           camlScanf__loop_1607 [26]
[229]    0.0    0.00    0.00       1         camlScanf__scan_raise_at_end_1147 [229]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [1]
[230]    0.0    0.00    0.00       1         camlStd_exit__entry [230]
                0.00    0.00       1/1           camlPervasives__iter_1186 [220]
                0.00    0.00       1/1           camlPervasives__flush_all_1185 [219]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [1]
[231]    0.0    0.00    0.00       1         camlString__entry [231]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [1]
[232]    0.0    0.00    0.00       1         camlSys__entry [232]
-----------------------------------------------
                0.00    0.00       1/1           caml_alloc_array [96]
[233]    0.0    0.00    0.00       1         caml_alloc [233]
-----------------------------------------------
                0.00    0.00       1/1           caml_realloc_ref_table [258]
[234]    0.0    0.00    0.00       1         caml_alloc_table [234]
                0.00    0.00       1/28          caml_stat_alloc [172]
-----------------------------------------------
                0.00    0.00       1/1           camlOptim1__entry [3]
[235]    0.0    0.00    0.00       1         caml_apply6 [235]
                0.00    0.00       1/1           caml_curry7 [238]
                0.00    0.00       1/1           caml_curry7_1 [239]
                0.00    0.00       1/1           caml_curry7_2 [240]
                0.00    0.00       1/1           caml_curry7_4 [242]
                0.00    0.00       1/1           caml_curry7_3 [241]
-----------------------------------------------
                0.00    0.00       1/1           caml_apply2 <cycle 1> [15]
[236]    0.0    0.00    0.00       1         caml_curry4 [236]
-----------------------------------------------
                0.00    0.00       1/1           camlPrintf__mkprintf_1345 [91]
[237]    0.0    0.00    0.00       1         caml_curry4_1 [237]
-----------------------------------------------
                0.00    0.00       1/1           caml_apply6 [235]
[238]    0.0    0.00    0.00       1         caml_curry7 [238]
-----------------------------------------------
                0.00    0.00       1/1           caml_apply6 [235]
[239]    0.0    0.00    0.00       1         caml_curry7_1 [239]
-----------------------------------------------
                0.00    0.00       1/1           caml_apply6 [235]
[240]    0.0    0.00    0.00       1         caml_curry7_2 [240]
-----------------------------------------------
                0.00    0.00       1/1           caml_apply6 [235]
[241]    0.0    0.00    0.00       1         caml_curry7_3 [241]
-----------------------------------------------
                0.00    0.00       1/1           caml_apply6 [235]
[242]    0.0    0.00    0.00       1         caml_curry7_4 [242]
-----------------------------------------------
                0.00    0.00       1/1           camlOptim1__entry [3]
[243]    0.0    0.00    0.00       1         caml_curry7_5 [243]
-----------------------------------------------
                0.00    0.00       1/1           camlOptim1__entry [3]
[244]    0.0    0.00    0.00       1         caml_curry7_6 [244]
-----------------------------------------------
                0.00    0.00       1/1           caml_main [254]
[245]    0.0    0.00    0.00       1         caml_debugger_init [245]
-----------------------------------------------
                0.00    0.00       1/1           caml_main [254]
[246]    0.0    0.00    0.00       1         caml_executable_name [246]
-----------------------------------------------
                0.00    0.00       1/1           caml_main [254]
[247]    0.0    0.00    0.00       1         caml_init_custom_operations [247]
                0.00    0.00       3/3           caml_register_custom_operations [196]
-----------------------------------------------
                0.00    0.00       1/1           caml_oldify_local_roots [79]
[248]    0.0    0.00    0.00       1         caml_init_frame_descriptors [248]
                0.00    0.00      14/14          caml_register_frametable [179]
                0.00    0.00       1/28          caml_stat_alloc [172]
-----------------------------------------------
                0.00    0.00       1/1           caml_main [254]
[249]    0.0    0.00    0.00       1         caml_init_gc [249]
                0.00    0.00       6/2864        caml_gc_message [154]
                0.00    0.00       2/2           norm_heapincr [208]
                0.00    0.00       1/1           caml_page_table_initialize [257]
                0.00    0.00       1/1           caml_set_minor_heap_size [261]
                0.00    0.00       1/1           norm_minsize [265]
                0.00    0.00       1/1           norm_pfree [266]
                0.00    0.00       1/1           norm_pmax [267]
                0.00    0.00       1/1           caml_init_major_heap [251]
-----------------------------------------------
                0.00    0.00       1/1           caml_main [254]
[250]    0.0    0.00    0.00       1         caml_init_ieee_floats [250]
-----------------------------------------------
                0.00    0.00       1/1           caml_init_gc [249]
[251]    0.0    0.00    0.00       1         caml_init_major_heap [251]
                0.00    0.00       1/28          clip_heap_chunk_size [173]
                0.00    0.00       1/28          caml_alloc_for_heap [171]
                0.00    0.00       1/43          caml_page_table_add [168]
                0.00    0.00       1/14          caml_fl_init_merge [178]
                0.00    0.00       1/1           caml_make_free_blocks [255]
-----------------------------------------------
                0.00    0.00       1/1           caml_main [254]
[252]    0.0    0.00    0.00       1         caml_init_signals [252]
-----------------------------------------------
                0.00    0.00       1/1           caml_register_global_root [259]
[253]    0.0    0.00    0.00       1         caml_insert_global_root [253]
                0.00    0.00       1/28          caml_stat_alloc [172]
-----------------------------------------------
                0.00    0.00       1/1           main [1096]
[254]    0.0    0.00    0.00       1         caml_main [254]
                0.00    0.00      14/43          caml_page_table_add [168]
                0.00    0.00       1/1           caml_init_custom_operations [247]
                0.00    0.00       1/1           caml_init_ieee_floats [250]
                0.00    0.00       1/1           caml_init_gc [249]
                0.00    0.00       1/1           caml_init_signals [252]
                0.00    0.00       1/1           caml_debugger_init [245]
                0.00    0.00       1/1           caml_executable_name [246]
                0.00    0.00       1/1           caml_sys_init [263]
-----------------------------------------------
                0.00    0.00       1/1           caml_init_major_heap [251]
[255]    0.0    0.00    0.00       1         caml_make_free_blocks [255]
                0.00    0.00       1/473929      caml_fl_merge_block [116]
-----------------------------------------------
                0.00    0.00       1/1           caml_c_call [12]
[256]    0.0    0.00    0.00       1         caml_ml_close_channel [256]
                0.00    0.00       1/464         caml_leave_blocking_section [162]
                0.00    0.00       1/464         caml_enter_blocking_section [160]
-----------------------------------------------
                0.00    0.00       1/1           caml_init_gc [249]
[257]    0.0    0.00    0.00       1         caml_page_table_initialize [257]
-----------------------------------------------
                0.00    0.00       1/1           caml_modify [58]
